sent_id	clause_text	word_n	character_n
train-s2081	最终在耶索洛注入亚得里亚海	6	13
train-s2082	总面积130.334平方公里	4	14
train-s2082	总人口7849人	4	8
train-s2082	人口密度60.2人平方公里	5	13
train-s2083	1936年3月德国侵入莱茵兰时	8	15
train-s2083	弗朗丹任外交部长	4	8
train-s2084	根据2010年人口普查	5	11
train-s2084	本城共有人口1,002人	6	12
train-s2085	主要的劳动力是岛上的12名男性居民	11	17
train-s2086	皮特凯恩岛没有机场或海港	6	12
train-s2086	岛上居民依靠大艇通过邦蒂湾在汽船和陆地之间运输人和货物	16	27
train-s2087	皮耶特普拉桑克穆斯特鲁（是法国比利牛斯大西洋省的一个市镇	12	28
train-s2087	属于波城区Pau阿尔扎阿尔拉齐盖县Arzacq-Arraziguet	8	34
train-s2088	珊瑚暗礁覆盖了保护区内几乎60%的海面	11	19
train-s2089	较大的盆子依然放在广场中并重复使用	11	17
train-s2090	已有人在猪的肝脏微粒体中分离和克隆出孕酮的膜结合蛋白	18	26
train-s2090	这可能是第一个类固醇激素膜受体	9	15
train-s2091	盖儿贾多特出生在以色列罗什艾因	6	15
train-s2091	并在那里长大	4	6
train-s2092	十一罗汉的另一位成员	7	10
train-s2092	杂技演员小颜钻入行李车被送入金库	9	16
train-s2092	预定时间到后他从车中钻出	8	12
train-s2092	通过杂技在不接触地面的情况下爬到金库门口	12	20
train-s2093	苏联和帝国各地起义不断	6	11
train-s2093	必须派遣军队镇压	4	8
train-s2093	同时	1	2
train-s2093	两个战败国之间的紧张情势	8	12
train-s2093	危险程度也再创新高	6	9
train-s2094	对于政府和执法单位来说	7	11
train-s2094	监视是一种能维持社会控制察觉并关注各种威胁	14	21
train-s2094	以及避免或调查犯罪活动的一种有效工具	11	18
train-s2095	卢加是马耳他的城镇	5	9
train-s2095	位于马尔他岛东南部	6	9
train-s2095	毗邻马耳他国际机场	4	9
train-s2095	面积6.7平方公里	3	9
train-s2095	该地区自史前时代有人类居住	8	13
train-s2095	2005年人口6,072	4	12
train-s2095	人口密度为每平方公里910人	7	14
train-s2096	卢希鹏	2	3
train-s2096	父亲南京人	3	5
train-s2096	母亲彰化永靖人	4	7
train-s2096	出生于台北	3	5
train-s2097	目镜通常会包含几个组装在一起的透镜元件	12	19
train-s2097	装在一个筒状物的后端	8	10
train-s2098	直到后来	2	4
train-s2098	不少蓝调和摇滚艺人们开始模仿杰斐逊的歌曲和音乐风格	14	25
train-s2099	2007年5月	4	7
train-s2099	GB航空也开办往返马德里和直布罗陀的航班	10	20
train-s2099	但已于同年9月30日终止	9	12
train-s2100	直布罗陀机场现有的客运大楼由于面积太小	9	19
train-s2100	加上行车道路WinstonChurchillAvenue横跨跑道	8	32
train-s2100	大大限制了机场的运作	6	10
train-s2101	南加州大学与喷气推进实验室JPL合作努力进行发明把液态烃直接氧化	18	32
train-s2101	随后创造了直接甲醇燃料电池DMFC	8	17
train-s2101	直接甲醇燃料电池技术	5	10
train-s2102	相似矩阵保留了矩阵的许多性质	8	14
train-s2102	因此许多对矩阵性质的研究可以通过研究更简单的相似矩阵而得到解决	19	31
train-s2103	相信希望募款晚会由华视中视公视中天电视纬来育乐台共同联播	15	28
train-s2103	并与日本电视台同步连线	7	11
train-s2104	相声起源于华北地区的民间说唱曲艺	10	16
train-s2104	在明朝即已盛行	5	7
train-s2105	正因为如此两者才可以互相变换	9	14
train-s2106	群速和相速只有是混合波非单频波在频散介质中传播时才有差别	20	28
train-s2107	盾座苣苔属学名	3	7
train-s2107	Epithema是苦苣苔科下的一个属	9	18
train-s2107	为柔弱多汁草本植物	5	9
train-s2108	本片剧情故事是叙述有一位小女孩Casey	11	20
train-s2108	她由于实在太思念已经亡故的母亲	9	15
train-s2108	因此想借由魔法来唤回母亲的灵魂	10	15
train-s2108	但是她却万万也没有想到	7	11
train-s2108	会因为一连串意外状况的发生	8	13
train-s2108	而将她一个美丽的Eve娃娃玩具变成真人	12	19
train-s2108	这位变成真人的娃娃给女孩的生活带来许多趣事	13	21
train-s2108	她们两者之间也培养出彼此关心的真情	11	17
train-s2108	Eve的出现从此改变Casey的生活	8	18
train-s2108	使得原本有点孤僻的Casey开始有了全新的体验	12	23
train-s2109	在布尔逻辑系统中	5	8
train-s2109	所有运算符都能以这种方式明确地定义	12	17
train-s2110	可是	1	2
train-s2110	由于地球自转轴的进动	6	10
train-s2110	真北以大约25,800年的周期在天球上划出一个完整的圆弧	16	28
train-s2111	真武山隧道全称渝黔高速公路重庆绕城高速二环线真武山隧道	17	27
train-s2112	因为正如客体外在于我一样	8	12
train-s2112	知识在我之中	4	6
train-s2112	我只能判断我对客体的知识是否与我对客体的知识相一致	18	25
train-s2113	评论家们和下面所介绍的一些理论的支持者们普遍宣称符合论忽略了真理关系中人的作用	26	39
train-s2114	这种理论本质上试图在思想或陈述与事物或客体间建立关系真理关系	19	30
train-s2114	该关系理论上可以独立于涉及该关系的人	12	18
train-s2114	并独立于其他真理关系而存在	8	13
train-s2115	在真理报任主编期间的表现大大加强了布哈林作为资深马克思主义理论家的地位	21	35
train-s2116	真相是倪匡笔下科幻小说卫斯理系列之一	12	18
train-s2117	在打捞船上	4	5
train-s2117	卫斯理意外遇见刘根生	6	10
train-s2118	莲属与睡莲属外观相似	6	10
train-s2118	过去曾被分类为睡莲科	7	10
train-s2118	在印度与中国常将这二属混为一谈	10	15
train-s2118	但莲属实际上与整个睡莲目都不亲近	11	16
train-s2118	是属于山龙眼目的一支	8	10
train-s2119	自70年代末上海人就有穿宽松不暴露的整套睡衣下楼或逛街的习惯	20	30
train-s2119	美国摄影记者贾斯丁瓜里利亚JustinGuariglia曾在其2008年的著作行星上海PlanetShanghai中	18	58
train-s2119	使用拍摄作品展示了上海人穿着睡衣上街的情景	13	21
train-s2119	并表示这种风尚是上海的一大特色	11	15
train-s2120	最后督江谷的遗体被送到马六甲大岛PulauBesar埋葬	12	28
train-s2121	科学家曾在欧亚大陆和非洲发现过从上新世到更新世的瞪羚化石	18	28
train-s2122	例如	1	2
train-s2122	透过虫洞的空间扭曲	5	9
train-s2122	可以快速从空间平面上的A点到达B点	12	17
train-s2122	而不是经过A点到B点的直线路径	11	15
train-s2123	交配的时份会受地区所影响	8	12
train-s2123	但大都是在2-3月发生	7	11
train-s2124	在缅因州的研究发现它们与郊狼或赤狐并不怎么争竞	15	23
train-s2125	它们很少但亦会猎食较大的动物	9	14
train-s2125	如狐貂鼬鼠细小的狗及家猫	9	12
train-s2126	疾病意外猎杀及饥饿是其他短尾猫致恐的原因	11	20
train-s2127	短尾猫会猎食鹿	4	7
train-s2127	尤其在冬天缺乏细小猎物时	7	12
train-s2127	或是鹿的数量太多的时候	7	11
train-s2128	短尾猫猎食不同大小的动物	6	12
train-s2128	并会随之更换捕猎手法	7	10
train-s2129	漫长的岁月里	4	6
train-s2129	各地的矮人的语言保持了惊人的一致	10	16
train-s2129	矮人部落之间能用以沟通	7	11
train-s2130	他一贯主张反对中国民族主义和美国帝国主义	11	20
train-s2130	因而受到两极化的评价	7	10
train-s2131	2012年9月20日	6	10
train-s2131	台湾高等法院对故宫南院案进行二审宣判	11	18
train-s2131	仍判决石守谦等5名被告无罪	9	13
train-s2132	2010年经全国高等学校设置评议委员会评议决定	12	23
train-s2132	全国唯一一所以铁道命名的高校石家庄铁道学院更名为石家庄铁道大学	19	31
train-s2133	多年来	3	3
train-s2133	该校毕业生深受用人单位欢迎	7	13
train-s2133	就业率连年保持在96%以上	7	13
train-s2134	此桥的重建对于西班牙的发展具有重要的经济意义	12	22
train-s2135	但1955年及1956年发生了两场大火	11	19
train-s2135	使石湖墟沦为颓垣败瓦	7	10
train-s2135	1964年才重建完成	5	10
train-s2135	现有墟内建筑物多是当时才建立的	10	15
train-s2136	在这段期间	4	5
train-s2136	克里斯多弗街位于第六和第七大道间的街区被曼哈顿区政府赋予石墙街StonewallPlace的纪念性名称	24	51
train-s2137	今天的石牌村已成为广州市新城区中心的一部分	15	21
train-s2138	2001年	2	5
train-s2138	石琼璘主持中央电视台新世纪科技论坛	10	17
train-s2139	石琼璘出生于湖南省长沙市	8	12
train-s2139	毕业于中国传媒大学	5	9
train-s2139	为中国中央电视台节目主持人	8	13
train-s2140	硝库尔是一个位于中国新疆维吾尔族自治区若羌县的湖泊	16	25
train-s2140	面积约为13平方千米	5	10
train-s2141	1945年2月16日至3月26日	11	16
train-s2141	日军和美军在岛上爆发硫磺岛战役	11	15
train-s2141	双方均死伤惨重	5	7
train-s2141	支援日军的新竹机场受重创	8	12
train-s2142	在计算机科学中	5	7
train-s2142	硬体虚拟化是一种对计算机或操作系统的虚拟	14	20
train-s2143	对虚拟机的架设和管理被称为平台虚拟化	13	18
train-s2143	现在也被称为伺服器虚拟化	9	12
train-s2144	他们有一个小孩	5	7
train-s2144	叫做罗夫沙洛蒙RolfSalomon	5	18
train-s2145	金属原子由原子核与离域电子之间的静电引力束缚在一起	15	25
train-s2146	1893年亨利莫瓦桑在研究来自亚利桑那州的代亚布罗峡谷陨石样品时发现了罕有的在自然条件下存在的碳化硅矿石	29	52
train-s2146	将之命名为莫桑石	6	8
train-s2147	将碳化硅粒子层压在纸上就能制成砂纸和滑板的握带	15	23
train-s2148	一次复制多个副本也是可以的	9	13
train-s2148	每多一层碳纸和白纸就会多复制一个副本	14	18
train-s2148	直到压力不足无法将颜色传到白纸上	9	16
train-s2149	此外	1	2
train-s2149	碳酸镁还可作为制酸剂便秘药等肠胃相关药品	13	20
train-s2150	摩擦后	2	3
train-s2150	移动粒子在石块边带走又松散又薄弱的土石	12	19
train-s2151	以此方法最初制造出来的磷酸浓度大约含有23%至33%的P2O5	16	31
train-s2151	再进行蒸馏或稀释调整成想要的浓度	11	16
train-s2152	铁锈转化剂有时被配置成液体供金属浸泡	11	18
train-s2153	社会人类学家强调借由扎实与稳固的田野调查探究特定人群的社会组织	18	31
train-s2153	其中包含风俗经济与政治组织	7	13
train-s2153	法律与冲突调解	4	7
train-s2153	消费交换亲属与家庭结构的模式	8	14
train-s2153	性别关系	2	4
train-s2153	儿童养育与社会化宗教等等	7	12
train-s2154	社会正义Socialjustice指在一社会内分担责任安排社会地位及分配资源上符合正义的原则	22	46
train-s2155	二次大战之后	4	6
train-s2155	萧园之子萧五常将公司改制为同仁社通运股份有限公司	15	24
train-s2155	继续经营	2	4
train-s2155	但在公路运输取代铁路运输后公司也随之没落	13	20
train-s2156	最近	1	2
train-s2156	其中一个被认为是鳞骨的骨头	9	13
train-s2156	可能来自于懒爪龙的坐骨	7	11
train-s2157	祖冲之两父子采用这一原理	8	12
train-s2157	求出了牟合方盖的体积	6	10
train-s2157	进而算出球体积	4	7
train-s2158	然而	1	2
train-s2158	神代文字之文献多半荒诞不经	6	13
train-s2158	这些崇尚神代文字之学者	6	11
train-s2158	多半被处以不敬罪之名	8	10
train-s2159	神偷奶爸3之小小兵是一部于2014年即将上映的美国3D电脑动画喜剧电影	21	35
train-s2159	史提夫卡尔等人主演	5	9
train-s2159	制片商为IlluminationEntertainment	5	29
train-s2159	发行商为环球影业	5	8
train-s2160	三楼和四楼分别为男女生宿舍	10	13
train-s2160	五楼为教职员宿舍	5	8
train-s2161	中古时代的皇帝是由日耳曼的亲王推选出来的	12	20
train-s2161	但仅徒具空名	4	6
train-s2161	对地方的控制力远远不及他们对自己家族庄园的掌握	14	23
train-s2162	在未受到皇帝的干预或帮助之下	9	14
train-s2162	地方上的日耳曼亲王团结自己的力量并与维京人作战	14	23
train-s2163	实际上	2	3
train-s2163	神圣罗马帝国与东罗马帝国没什么直接关系	11	19
train-s2163	这里说的罗马帝国应与神圣罗马帝国加以区别	13	20
train-s2164	然而	1	2
train-s2164	皇帝和教皇之间的对抗	6	10
train-s2164	间接的形成了日耳曼的未来命运	8	14
train-s2165	皇帝的军队叛乱	4	7
train-s2165	占领由他们驻守的城市和城堡	8	13
train-s2165	并宣布这些地方被解放	6	10
train-s2166	个性也会影响神奇宝贝的强度	8	13
train-s2166	但其影响的是神奇宝贝本身的素质	10	15
train-s2166	而非在战斗时提供额外效果	7	12
train-s2167	另外	1	2
train-s2167	第三部被找出了一些穿帮镜头	8	13
train-s2168	神秘召唤TruCalling	4	14
train-s2168	一译致命呼叫	4	6
train-s2168	港译灵唤追凶	5	6
train-s2168	是福斯广播公司推出的电视剧	8	13
train-s2169	她不但运用超能力去挽救生命	8	13
train-s2169	还帮助她困难重重的家人	7	11
train-s2169	像是她有毒瘾的律师姐姐	7	11
train-s2169	以及没有责任感的赌徒弟弟	7	12
train-s2170	美国的精神疾病诊断与统计手册DSM已移除了神经症这个分类	17	28
train-s2170	反映了编者决定提供患病时行为的描述	10	17
train-s2170	而不是隐性的心理机制作为诊断准则	10	16
train-s2171	票据所具有的法律效力是为了保证行使连带权利的必然结果	15	26
train-s2172	到他1960年逝世为止海德克始终在设计新相机	13	22
train-s2173	这台照相机尤其适用于肖像照相	9	14
train-s2174	这是她在日本艺能界的首次亮相	10	14
train-s2175	1991年平成3年	5	9
train-s2175	福岛香织到产经新闻工作	6	11
train-s2176	5月14日	4	5
train-s2176	福岛核电站一名抢险人员突然死亡	9	15
train-s2177	日本首相菅直人承认他们的英勇	8	14
train-s2178	2003年在上海沪东造船厂和广州黄埔造船厂建造的福池级首舰886千岛湖号和二号舰887微山湖号同时下水	31	51
train-s2178	而后也是沪东和黄埔两厂轮流建造后续舰	12	18
train-s2179	现在在多伦多的福清人已经开始涉及各行各业如	11	21
train-s2179	冷暖气行业	2	5
train-s2179	室内和室外装修园艺景观工程	7	13
train-s2179	屋顶	1	2
train-s2179	房地产等	2	4
train-s2180	该车在10年间销售了3百多万辆	9	15
train-s2181	目前福部村已在2004年时的平成大合并中被编入鸟取市	17	26
train-s2181	成为鸟取市的市辖町福部町	9	12
train-s2182	礼节规则也许反映了社会的伦理规则	9	16
train-s2182	或者它也许反映了这个社会现在的状态	11	17
train-s2183	禽龙的最初牙齿目前位在纽西兰威灵顿的纽西兰国家博物馆	14	26
train-s2183	但并没有被展出	5	7
train-s2184	道罗借由一个断裂的下颌	7	11
train-s2184	指出禽龙的舌头并非类似长颈鹿	7	14
train-s2185	雄性有个单叶的性腺输精管及一个特化为交配用的尾部	18	24
train-s2186	雄性能使雌雄同体受精	6	10
train-s2186	雌雄同体会优先选择雄性的精子	8	14
train-s2187	通常光顾私宅料理之前都要预先订位	9	16
train-s2187	容纳人数一般不会多于10人	8	13
train-s2188	同时他也是秋山国际贸易股份有限公司的董事长	12	21
train-s2189	而对预测的反证则是进步的证明	9	14
train-s2190	它首先认为银河圣灵对银河系进行精神领导	11	19
train-s2190	教士阶级被教导必须相信基地各项科学技术的运行都是由银河圣灵在冥冥中进行操作	21	37
train-s2191	它是百科全书编篡中一个最野心勃勃的计划	13	19
train-s2191	到现在为止仍然未完成	7	10
train-s2192	KKR的资本募集主要局限于一小部分投资者	12	20
train-s2192	这其中就包括希尔曼Hillman家族和第一芝加哥银行	11	26
train-s2193	科尔多瓦犹太区是西班牙城市科尔多瓦城市的一部分	11	23
train-s2193	在10世纪到15世纪之间	7	12
train-s2193	曾为犹太人集中居住的街区	8	12
train-s2194	该站为地下车站	4	7
train-s2194	岛式站台设计	3	6
train-s2195	科技创业英文	4	6
train-s2195	TechnologyReview是由麻省理工学院于1899年创刊的杂志	13	35
train-s2196	除此以外	3	4
train-s2196	GoogleChrome的下列功能在龙浏览器中被移除或禁用	14	29
train-s2197	芬兰境内最邻近的城镇是库赫莫与卡亚尼	10	18
train-s2198	这次战役	3	4
train-s2198	从军事上总结	4	6
train-s2198	腓特烈过于低估了敌人	6	10
train-s2198	当初在布拉格战役大胜后	6	11
train-s2198	没有穷追不舍	3	6
train-s2198	而是停下来围攻坚城	5	9
train-s2198	给了奥军喘息之机	7	8
train-s2199	王室机构是中央政府	5	9
train-s2199	诸侯和大夫的机构是地方政府	8	13
train-s2200	这一时期国家的最高君主成为王	10	14
train-s2200	又称天子天王	4	6
train-s2201	中国女水直到2004年才成立	7	14
train-s2201	相比欧美一些水球发达国家很是落后	9	16
train-s2201	最初成绩并不好	4	7
train-s2202	1916年	2	5
train-s2202	袁世凯下台	3	5
train-s2202	北洋政府当政	3	6
train-s2202	于1919年将尚书中的卿云歌配上乐曲作为国歌	14	22
train-s2202	是为第二次卿云歌	6	8
train-s2203	1930年3月24日	6	10
train-s2203	许多国民党人提议使用党歌作为国歌	10	16
train-s2204	1978年12月	4	8
train-s2204	中共十一届三中全会召开后	6	12
train-s2204	田汉冤案获平反	5	7
train-s2204	1982年12月4日	6	10
train-s2204	第五届全国人民代表大会第五次会议通过决议	11	20
train-s2204	撤销1978年3月全国人民代表大会通过的歌词	12	22
train-s2204	恢复原义勇军进行曲之词曲为中华人民共和国国歌	15	22
train-s2205	而1949年中华人民共和国成立以后	9	17
train-s2205	形成了两个中国政府对峙的状态	9	14
train-s2205	因此现时中国国歌可指中华民国国歌及中华人民共和国国歌	16	26
train-s2206	1936年7月10日至14日	9	14
train-s2206	国民党在南京召开五届二中全会	8	14
train-s2207	中国工农红军第七军前委	6	11
train-s2207	位于中国广西壮族自治区全州县县城十字街旧址	14	21
train-s2207	为一个省级文物保护单位	7	11
train-s2207	类型为革命遗址及革命纪念建筑物	9	15
train-s2207	为第四批广西壮族自治区文物保护单位	11	17
train-s2207	公布时间为1994年7月8日	9	14
train-s2208	这些门户网站的微博都使用了其门户域名的子域名t.xxxx.com	15	32
train-s2208	新浪微博用t.sina.com.cn	4	18
train-s2208	腾讯微博用t.qq.com	4	13
train-s2208	搜狐微博用t.sohu.com	4	15
train-s2208	网易微博用t.163.com	4	14
train-s2209	ReservePrimaryFund则予以否认	7	23
train-s2209	称中投公司赎回指令相对于其他投资者并无优先权	13	22
train-s2210	它到底是一个投资机构还是政府机构	10	16
train-s2210	它很多决策似乎有行政级别的因素	9	15
train-s2210	不是纯粹市场化的投资收益和风险评估的结果	12	20
train-s2211	五经	2	2
train-s2211	就是儒家经典的诗	6	8
train-s2211	书	1	1
train-s2211	礼	1	1
train-s2211	易	1	1
train-s2211	春秋	1	2
train-s2212	他认为	2	3
train-s2212	如果只着重一字一句去理解	6	12
train-s2212	就不能够掌握作者整片作品的意思	9	15
train-s2212	换言之	3	3
train-s2212	了解作者的心意是非常重要的意思	9	15
train-s2213	它体内含有丰富EPA成分	6	12
train-s2213	是蛇油一种主要成份	6	9
train-s2214	现代派诗歌形成之后	5	9
train-s2214	其诗歌创作的理论	5	8
train-s2214	由孙作云于1935年正式提出	8	14
train-s2215	中国历史上的君主最初称为帝皇王天子等	13	18
train-s2215	皇帝则始于秦始皇	6	8
train-s2215	他认为秦朝统一六国的功绩无人能及	12	16
train-s2215	于是取三皇的皇和五帝的帝合并	12	14
train-s2215	使用皇帝的称号来命名自己	7	12
train-s2215	称始皇帝	3	4
train-s2216	中华民国成立后	4	7
train-s2216	虽有张勋拥溥仪复辟袁世凯又自称中华帝国皇帝日本在中国东北扶植满洲国之傀儡政权皇帝溥仪	26	42
train-s2216	但都以失败告终	5	7
train-s2217	2011年4月7日	6	9
train-s2217	国家发改委再次上调油价	5	11
train-s2217	再次激起民众不满	4	8
train-s2218	而此前第一财经日报的报道称中国的油价已经高于美国	15	24
train-s2218	在这些问题下人们开始疑问为什么中国油价会如此之高	15	24
train-s2219	1988年	2	5
train-s2219	中国矿业学院改名为中国矿业大学	8	15
train-s2219	1988年	2	5
train-s2219	邓小平亲笔为学校题写了校名	8	13
train-s2220	在此期间	3	4
train-s2220	学院的教学工作受到严重破坏	7	13
train-s2221	如果报名信息无误	4	8
train-s2221	招生单位将为每一位考生推免生除外寄送准考证	13	21
train-s2222	原行政区划乃1949年前中华民国之区划	11	19
train-s2223	CIT400BCRH380B-002是时速400公里高速综合检测列车	10	34
train-s2223	以CRH380B型电力动车组为基础	8	17
train-s2223	但采用了北车CRH380C的头型	7	16
train-s2224	该车由中国铁道科学研究院基础设施检测研究所负责系统集成	15	27
train-s2224	动车组由长春轨道客车股份有限公司设计制造	11	20
train-s2225	同时	1	2
train-s2225	在世博期间	3	5
train-s2225	丹麦国宝根据安徒生童话海的女儿形象塑造的小美人鱼铜像将从哥本哈根来到上海放在展馆中央展出	25	44
train-s2226	世博会后	3	4
train-s2226	展馆将会迁移到无锡滨湖区	8	12
train-s2227	12月5日	4	5
train-s2227	中国国民党中央正式宣布中央党部和政府停止在广州办公	14	25
train-s2227	各机关工作人员分批前往武汉	7	13
train-s2227	1927年2月21日武汉国民政府正式办公	11	20
train-s2228	一些中国著名大学起源于教会学校	8	15
train-s2229	中国天主教徒最集中的省份是河北占全国1/3	13	21
train-s2230	这些学校都为中国培养了大量吸收了西方教育的知识份子	15	25
train-s2231	其中北京时间每天4:008:0012:00和21:00为主要新闻时段	13	34
train-s2232	接着1984年12月8日起	9	13
train-s2232	原来接着在中国神话故事后面时段的新开单元天雷报则是向前挪动	18	29
train-s2232	延长播出时间并更名为中国神话故事	9	16
train-s2232	天雷报播至1985年4月27日结束	11	17
train-s2233	本剧为实现一个理想	6	9
train-s2233	亦即透过数千年悠久历史里流传的动人神话故事	12	21
train-s2233	介绍各种民间信仰	4	8
train-s2233	在主角人物的塑造上	6	9
train-s2233	特别着重于其成仙得道之法内心修炼与救人济世	13	21
train-s2233	以提示观众信仰不应流于迷信	8	13
train-s2234	斯大林强调说	3	6
train-s2234	为了防止侵略	3	6
train-s2234	只靠建立几个拟议中的机构是不够的	12	16
train-s2234	必须有权在欧洲和远东占领重要的战略据点	11	19
train-s2234	包围德国和日本	4	7
train-s2234	在它们出现发动侵略的危险时	8	13
train-s2234	就把它们打下去	5	7
train-s2235	中国高速传动在2007年7月4日于香港交易所上市	15	24
train-s2235	招股价为每股7.08港元	7	12
train-s2235	首日上市收市价14港元	7	11
train-s2235	比招股价高一倍	6	7
train-s2236	它的前身南京机床修理厂	7	11
train-s2236	成立于1969年	4	8
train-s2237	根据具体工作需要	4	8
train-s2237	中央人民政府新闻总署的机关设置	8	15
train-s2237	只设有总署办公厅	5	8
train-s2237	集中领导全国性的新闻活动和管理直属单位的财务人事情况	15	26
train-s2238	例如	1	2
train-s2238	原子核是靠强相互作用结合在一起	10	15
train-s2238	而中子星是靠引力相互作用结合在一起	11	17
train-s2239	然而在其他方面	4	7
train-s2239	中子星和真正的原子核是很不一样的	12	16
train-s2240	湖北武汉中山公园位于武汉市汉口解放大道1265号	13	24
train-s2240	占地32.8万平方米	3	10
train-s2240	其中水上面积6万平方米	5	11
train-s2241	中山大学南方学院积极开展国际交流与合作	10	19
train-s2241	与国外十余所高等院校保持紧密联系	9	16
train-s2241	开展形式多样的合作交流	6	11
train-s2242	出土文物还发现有两壶保存2200余年仍良好的酒	14	23
train-s2242	是世界现存最古老的酒	7	10
train-s2243	在中山王墓出土了为数甚多精美的器物	10	17
train-s2243	而它们中间有不少具有鲜虞族特色的器物	11	18
train-s2244	中山陵由吕彦直设计	6	9
train-s2244	整体平面呈警钟形	5	8
train-s2244	与孙中山唤起民众的政治遗嘱相契合	10	16
train-s2245	中国与日本民间科技交流始于六十年代初期	11	19
train-s2245	当时交流的主要形式是主办中日科技座谈	11	18
train-s2245	日本工业界技术人员来到中国	7	13
train-s2245	专题介绍日本新的技术	6	10
train-s2245	中日双方技术人员进行讨论	8	12
train-s2246	中正和平坊	3	5
train-s2246	位于中国福建省漳州市龙文区蓝田镇西坑村	13	19
train-s2246	为一个省级文物保护单位	7	11
train-s2246	类型为古建筑	4	6
train-s2246	为第五批福建省文物保护单位	8	13
train-s2246	公布时间为2001年1月20日	9	15
train-s2247	人力车在第二代中环天星码头等客的情形1919年	13	23
train-s2248	现在的天星码头	4	7
train-s2248	多了一位闸口服务员	7	9
train-s2248	他把闸机收集的代币运回售卖机	9	14
train-s2248	循环再用	2	4
train-s2249	1982年3月15日投入服务	8	14
train-s2249	是第一批城巴由中巴手上接办的26条巴士路线之一	15	23
train-s2250	中药大辞典是中华人民共和国成立后出版的第一部大型中药专业工具书	21	31
train-s2250	由南京中医学院现南京中医药大学编纂	11	17
train-s2250	于1958年至1966年完成初稿	8	16
train-s2250	1972年至1976年修订	6	13
train-s2250	1977年出版	3	7
train-s2250	出版时南京中医学院与南京医学院合并	11	17
train-s2250	故署名为江苏新医学院	7	10
train-s2251	另外	1	2
train-s2251	江南省份于本届赛事中亦取得进步	9	15
train-s2251	四川与江苏分别在此项目获得一面奖牌	11	17
train-s2252	中华信义神学院简称信神	6	11
train-s2252	为中华民国唯一信义宗的神学院	9	14
train-s2253	中华台北男子篮球代表队目前总教练是许晋哲	12	20
train-s2254	截止此时为止	4	6
train-s2254	已经又有几人不克参加练习	8	12
train-s2255	老师与个别学生有倾谈辅导	7	12
train-s2256	中华人民共和国建国初期	6	11
train-s2256	对儒教持强烈否定态度	7	10
train-s2256	中华中心思想在当时的政治背景下暧昧化	11	18
train-s2257	中华民俗村原是吴凤纪念公园	9	13
train-s2257	后来改名阿里山游乐世界	6	11
train-s2258	学生班级人数适当的减少	6	11
train-s2258	可以增进学生的学习效果	6	11
train-s2259	在各界讨论修宪时	5	8
train-s2259	包括李焕郝柏村邱创焕马英九关中在内的国民党保守派人士坚决反对总统直接民选	23	36
train-s2259	主张仍由国民大会选出	6	10
train-s2259	其后于民意压力下再主张改为类似美国选举人团之委任选举	17	26
train-s2259	但最终不敌支持公民直选的呼声	8	14
train-s2260	湖北军政府为南京临时政府的建立作思想舆论上和组织上的准备	18	28
train-s2261	湖北军政府为联络声势	6	10
train-s2261	统一斗争	2	4
train-s2261	认为有必要建立一个全国性的指挥机关	11	17
train-s2262	此外	1	2
train-s2262	中巴在柴湾道391号经营一个可供重型车辆停泊的多层停车场	19	28
train-s2262	专门出租予拥有大型货车车队的公司	9	16
train-s2263	2008年7月4日	6	9
train-s2263	两岸定期航线开始营运	6	10
train-s2263	华航的CI-7957航班成为第一个启航的中华民国籍航空公司班机	16	31
train-s2264	2013年9月	4	7
train-s2264	华航正式宣布将跨足营运低成本航空公司	10	18
train-s2264	因目前台湾已有11家低成本航空公司进入服务	13	21
train-s2265	同年	1	2
train-s2265	中华民国空军为了不直接参加越战而以华航的名义支援美军	16	26
train-s2265	为美军执行运补和后送的任务	9	13
train-s2266	除了航空运输服务外	6	9
train-s2266	华航也经营台湾机场的地面代理航空货运空中厨房业务	13	24
train-s2266	亦承担中华民国总统出国访问外国国家元首和政府首脑等在中华民国国内的专机任务	21	37
train-s2267	中华龙鸟的身体与尾巴羽毛	6	12
train-s2267	可分为深色淡色两种区块	8	11
train-s2267	某些研究人员推测这代表不同颜色的羽毛	10	18
train-s2268	在中华龙鸟的化石发现处附近	7	13
train-s2268	发现了大量此种蜥蜴的化石	7	12
train-s2268	但还没有被研究叙述过	7	10
train-s2269	在同年	2	3
train-s2269	在纽约美国自然历史博物馆举行的脊椎动物化石学会上	14	24
train-s2269	菲力柯尔公开展示这个标本的照片	9	15
train-s2269	引起许多古动物学家的关注	8	12
train-s2270	大部分古生物学家并不认为中华龙鸟属于鸟类	13	20
train-s2270	因为根据系统发生学	5	9
train-s2270	中华龙鸟与鸟纲演化支的关系距离很远	9	17
train-s2270	鸟纲演化支通常被定义为始祖鸟加上现代鸟类	12	20
train-s2271	美国海军提前发觉日本海军的计划	8	15
train-s2271	是日本海军失利的唯一最主要的原因	10	16
train-s2272	飞龙号在这轮攻击中遭到4枚炸弹击中并引发火灾	15	22
train-s2273	直到大乘佛教兴起	4	8
train-s2273	在般若系经典与中观派经典中	9	13
train-s2273	中道思想开始成为理论核心	7	12
train-s2274	中远太平洋的总部位于香港上环皇后大道中183号中远大厦49楼	18	30
train-s2275	中医学系简称中医系	7	9
train-s2275	是隶属医学院或中医学院下的一个科系	13	17
train-s2275	主要在培养中国医学的专业人才	8	14
