sent_id	character	component_n	stroke_n
train-s1138	钱	2	10
train-s1139	喃	3	12
train-s1139	萌	3	11
train-s1141	歆	2	13
train-s1144	侨	4	8
train-s1146	握	4	12
train-s1147	宠	2	8
train-s1148	槽	3	15
train-s1149	怨	3	9
train-s1150	裕	2	12
train-s1152	陛	3	9
train-s1154	皖	4	12
train-s1155	恨	2	9
train-s1155	辉	5	12
train-s1157	薄	4	15
train-s1157	扶	2	7
train-s1158	淑	4	11
train-s1160	靶	2	13
train-s1162	仿	2	6
train-s1162	甫	1	7
train-s1163	遹	0	0
train-s1163	啊	4	10
train-s1164	谄	3	10
train-s1165	贤	2	8
train-s1168	渝	4	12
train-s1169	雕	3	16
train-s1169	郭	4	10
train-s1169	忌	2	7
train-s1176	崔	2	11
train-s1177	笑	3	10
train-s1178	浮	3	10
train-s1179	坠	3	7
train-s1179	榔	4	12
train-s1180	泼	4	8
train-s1180	稚	2	13
train-s1180	逻	3	11
train-s1181	账	2	8
train-s1181	谣	2	12
train-s1183	酩	3	13
train-s1183	酊	2	9
train-s1191	姑	3	8
train-s1192	仆	2	4
train-s1192	躲	3	13
train-s1195	拱	3	9
train-s1202	鼠	1	13
train-s1202	蜜	3	14
train-s1203	捕	2	10
train-s1205	椭	4	12
train-s1206	哨	3	10
train-s1209	谚	4	11
train-s1209	粗	2	11
train-s1214	勋	3	9
train-s1219	狮	4	9
train-s1221	扁	2	9
train-s1222	洵	3	9
train-s1222	绿	3	11
train-s1223	宪	3	9
train-s1223	逮	2	11
train-s1224	戚	3	11
train-s1225	栎	2	9
train-s1225	庚	2	8
train-s1225	戌	2	6
train-s1226	厮	4	14
train-s1227	刮	2	8
train-s1228	暂	3	12
train-s1230	勉	3	9
train-s1232	祀	2	7
train-s1236	丛	3	5
train-s1237	枫	2	8
train-s1241	竣	4	12
train-s1241	振	2	10
train-s1246	婴	3	11
train-s1249	胖	2	9
train-s1252	柬	1	9
train-s1262	喷	4	12
train-s1263	滉	0	0
train-s1263	浑	3	9
train-s1263	苛	3	8
train-s1263	杖	2	7
train-s1263	敛	4	11
train-s1266	柿	3	9
train-s1266	麻	3	11
train-s1271	碰	3	13
train-s1271	裂	3	12
train-s1272	秒	3	9
train-s1274	肝	2	7
train-s1277	氘	4	6
train-s1277	氚	4	7
train-s1277	氦	6	10
train-s1280	碳	4	14
train-s1281	椅	4	12
train-s1282	彪	3	11
train-s1282	靴	3	16
train-s1283	佗	3	7
train-s1283	庇	2	7
train-s1293	裸	2	13
train-s1295	桂	3	10
train-s1296	寿	2	7
train-s1296	悟	3	10
train-s1297	陀	3	7
train-s1299	藻	6	19
train-s1299	虫	1	6
train-s1301	葚	4	12
train-s1301	胚	3	9
train-s1301	胎	3	9
train-s1301	囊	4	22
train-s1302	锷	5	14
train-s1302	煤	3	13
train-s1302	滨	4	13
train-s1303	袁	4	10
train-s1304	孝	2	7
train-s1310	汲	2	6
train-s1312	奸	2	6
train-s1312	羞	2	10
train-s1312	吊	2	6
train-s1313	轿	4	10
train-s1314	梭	4	11
train-s1314	觐	3	15
train-s1316	拳	2	10
train-s1316	摒	6	12
train-s1318	凝	3	16
train-s1318	滴	3	14
train-s1319	锤	2	13
train-s1320	棕	3	12
train-s1323	窄	3	10
train-s1329	嫘	3	14
train-s1329	萦	2	11
train-s1329	醋	4	15
train-s1330	蚂	2	9
train-s1330	蚁	2	8
train-s1331	椎	2	12
train-s1331	檎	4	16
train-s1333	坟	2	7
train-s1339	蓉	3	13
train-s1339	赶	3	10
train-s1339	丐	1	4
train-s1339	玉	1	15
train-s1340	漠	4	13
train-s1340	踪	3	15
train-s1341	啸	2	11
train-s1344	阔	3	12
train-s1345	叹	2	5
train-s1347	渭	3	12
train-s1348	梵	4	11
train-s1351	聋	2	11
train-s1352	湛	4	12
train-s1355	抱	3	8
train-s1355	眠	2	10
train-s1359	煮	3	12
train-s1359	聊	3	11
train-s1360	眯	2	11
train-s1360	咧	3	9
train-s1360	嘴	4	16
train-s1363	肢	3	8
train-s1367	檨	0	0
train-s1367	埤	3	11
train-s1367	凳	5	14
train-s1367	憩	3	16
train-s1367	滞	4	12
train-s1368	柠	3	9
train-s1368	檬	5	17
train-s1369	彦	3	9
train-s1369	刀	1	2
train-s1369	鞘	3	16
train-s1369	斩	2	8
train-s1370	绯	2	11
train-s1370	遥	2	13
train-s1370	卷	2	8
train-s1373	链	3	12
train-s1375	妙	3	7
train-s1380	楷	3	13
train-s1382	辨	3	16
train-s1383	铲	3	11
train-s1385	隧	3	14
train-s1385	侏	3	8
train-s1391	撮	4	15
train-s1391	砒	2	9
train-s1391	霜	3	17
train-s1394	玄	1	5
train-s1397	坍	2	7
train-s1397	貌	3	14
train-s1398	峪	2	10
train-s1398	壑	2	17
train-s1403	傻	2	13
train-s1405	惭	3	11
train-s1405	愧	2	12
train-s1411	械	3	11
train-s1411	啤	3	11
train-s1417	饕	7	22
train-s1417	餮	5	18
train-s1417	厌	2	6
train-s1417	雌	3	14
train-s1426	钧	3	9
train-s1429	撰	5	15
train-s1433	弊	3	14
train-s1433	霾	4	22
train-s1439	箱	3	15
train-s1443	酵	3	14
train-s1448	苯	2	8
train-s1448	烯	4	11
train-s1448	洁	3	9
train-s1448	烷	4	11
train-s1449	铝	3	11
train-s1452	逆	3	9
train-s1452	溶	3	13
train-s1453	胺	3	10
train-s1454	眈	2	9
train-s1456	沼	3	8
train-s1456	壳	3	7
train-s1459	陕	2	8
train-s1460	壁	3	16
train-s1461	椰	3	12
train-s1461	棵	2	12
train-s1467	捉	3	10
train-s1467	襟	4	18
train-s1467	肘	2	9
train-s1468	莽	3	10
train-s1470	挠	3	9
train-s1472	妆	2	6
train-s1472	汞	2	7
train-s1483	杠	2	7
train-s1483	钰	2	10
train-s1485	谁	2	10
train-s1485	戍	2	6
train-s1486	迟	2	7
train-s1487	尻	0	0
train-s1489	娃	3	9
train-s1490	茜	2	9
train-s1491	舟	1	6
train-s1491	粽	3	14
train-s1495	熄	3	14
train-s1495	匙	3	11
train-s1496	陡	3	9
train-s1504	恰	3	9
train-s1507	粹	3	14
train-s1515	奕	5	9
train-s1516	攸	2	7
train-s1518	阀	3	9
train-s1519	牍	4	12
train-s1520	闷	2	7
train-s1529	岷	2	8
train-s1531	廊	4	11
train-s1532	卑	2	8
train-s1542	柚	2	9
train-s1542	宴	3	10
train-s1543	骐	3	11
train-s1543	僚	4	14
train-s1544	湄	3	12
train-s1544	莆	2	10
train-s1546	逸	4	11
train-s1549	藉	5	17
train-s1551	硕	2	11
train-s1553	趁	3	12
train-s1556	迢	3	8
train-s1561	睡	2	13
train-s1562	薛	3	16
train-s1565	嗅	3	13
train-s1566	肇	3	14
train-s1571	羱	0	0
train-s1571	褐	5	14
train-s1572	袜	2	10
train-s1582	汶	2	7
train-s1587	妨	2	7
train-s1587	溢	3	13
train-s1588	剿	5	13
train-s1590	舱	3	10
train-s1590	梯	5	11
train-s1590	囱	2	7
train-s1594	凿	3	12
train-s1606	搏	3	13
train-s1610	撑	3	15
train-s1619	禅	3	12
train-s1620	懂	3	15
train-s1620	劾	4	8
train-s1621	泥	3	8
train-s1622	浓	3	9
train-s1622	缩	5	14
train-s1622	曝	3	19
train-s1634	屏	5	9
train-s1634	吹	2	7
train-s1643	堵	3	11
train-s1655	勘	4	11
train-s1658	铀	2	10
train-s1658	炭	3	9
train-s1658	疽	2	10
train-s1661	帐	2	7
train-s1662	颜	4	15
train-s1663	螺	3	17
train-s1663	嘎	3	14
train-s1663	瀑	3	18
train-s1664	忒	2	7
train-s1668	涮	3	11
train-s1668	饼	5	9
train-s1670	菱	4	11
train-s1670	蚬	2	10
train-s1671	绎	2	8
train-s1673	蚩	2	10
train-s1673	雾	3	13
train-s1674	淋	3	11
train-s1674	循	3	10
train-s1675	窜	3	12
train-s1675	恤	3	9
train-s1681	牵	3	9
train-s1683	栓	3	10
train-s1685	巳	1	3
train-s1690	雍	2	11
train-s1690	僧	4	14
train-s1690	鼐	3	14
train-s1694	聂	3	10
train-s1695	þ	0	0
train-s1695	ð	0	0
train-s1695	擦	4	17
train-s1695	浊	2	9
train-s1697	渠	3	11
train-s1698	绀	2	8
train-s1699	渤	4	12
train-s1703	暖	5	13
train-s1703	á	0	0
train-s1705	逼	3	12
train-s1709	纾	2	7
train-s1709	鲗	0	0
train-s1709	驳	2	7
train-s1710	荃	3	9
train-s1714	噪	5	16
train-s1715	逢	3	10
train-s1718	旬	2	6
train-s1721	釉	3	18
train-s1721	莹	2	10
train-s1721	栩	2	8
train-s1721	蜚	2	14
train-s1721	醴	5	20
train-s1722	抽	2	8
train-s1723	琪	3	12
train-s1727	鼩	0	0
train-s1727	枚	2	8
train-s1728	鳉	0	0
train-s1736	伙	2	6
train-s1737	炽	3	9
train-s1739	殡	4	14
train-s1740	翁	3	10
train-s1740	翔	2	12
train-s1740	芜	2	7
train-s1745	浚	4	10
train-s1745	稽	4	15
train-s1750	裋	0	0
train-s1753	鞍	3	15
train-s1758	帜	3	8
train-s1760	昵	3	9
train-s1760	蜘	3	14
train-s1760	蛛	3	12
train-s1764	桨	3	10
train-s1765	钛	3	9
train-s1766	皋	3	10
train-s1766	璋	3	15
train-s1766	臧	3	14
train-s1766	潢	2	14
train-s1767	潭	4	15
train-s1768	陂	2	7
train-s1768	炉	2	8
train-s1773	赌	3	12
train-s1774	牟	2	6
train-s1780	熔	3	14
train-s1781	濠	5	17
train-s1781	灯	2	6
train-s1781	谜	3	11
train-s1782	榕	3	14
train-s1798	茅	2	8
train-s1799	锅	3	12
train-s1799	鸳	3	10
train-s1799	鸯	2	10
train-s1800	濒	4	16
train-s1811	抑	3	17
train-s1811	痹	3	13
train-s1812	​	0	0
train-s1812	芘	2	7
train-s1812	睾	4	14
train-s1814	脆	4	10
train-s1815	妮	3	8
train-s1821	焗	0	0
train-s1821	豆	3	7
train-s1825	翡	2	14
train-s1831	仲	2	16
train-s1831	懊	3	15
train-s1832	舆	2	14
train-s1833	焦	2	12
train-s1836	猫	3	11
train-s1836	羡	3	12
train-s1837	盈	3	9
train-s1844	嫣	4	14
train-s1844	骋	3	10
train-s1844	眉	2	9
train-s1845	窝	4	12
train-s1848	颚	5	15
train-s1850	饥	2	5
train-s1861	涂	3	10
train-s1862	卓	3	8
train-s1862	吟	4	13
train-s1867	唾	2	11
train-s1867	珐	3	9
train-s1867	琅	3	11
train-s1867	龋	4	17
train-s1868	厥	4	12
train-s1869	孺	3	17
train-s1869	砝	3	10
train-s1870	鼻	3	14
train-s1873	辙	2	16
train-s1876	躯	3	11
train-s1878	漾	3	14
train-s1887	倭	3	10
train-s1887	邪	2	6
train-s1888	笼	2	11
train-s1888	阱	2	6
train-s1892	ö	0	0
train-s1894	僻	3	15
train-s1894	脾	3	12
train-s1894	狗	3	8
train-s1894	扔	2	5
train-s1895	蔬	3	15
train-s1896	豢	2	13
train-s1896	驯	2	6
train-s1897	肚	2	7
train-s1897	饿	2	10
train-s1898	茎	2	8
train-s1898	蜂	3	13
train-s1901	腥	3	13
train-s1903	佑	3	5
train-s1905	芦	2	7
train-s1910	擒	4	15
train-s1916	禛	0	0
train-s1918	皈	3	9
train-s1919	掩	3	11
train-s1921	韶	3	14
train-s1921	晔	4	10
train-s1927	葆	4	12
train-s1927	玖	2	7
train-s1928	雎	2	13
train-s1928	冉	1	5
train-s1929	畏	3	9
train-s1930	寇	4	11
train-s1930	𫓧	0	0
train-s1932	麒	3	19
train-s1932	埜	0	0
train-s1933	镭	3	18
train-s1934	契	2	9
train-s1936	讶	2	6
train-s1946	玻	2	9
train-s1946	璃	3	14
train-s1949	搅	3	12
train-s1949	拌	2	8
train-s1955	闯	2	6
train-s1955	萤	2	11
train-s1955	脸	4	11
train-s1957	牡	2	7
train-s1957	蛎	3	11
train-s1957	鲍	3	13
train-s1960	踞	4	15
train-s1960	蜿	4	14
train-s1960	蜒	3	12
train-s1966	闪	2	5
train-s1969	穷	3	7
train-s1971	挚	3	10
train-s1971	尉	2	11
train-s1973	狡	3	9
train-s1973	猾	3	12
train-s1975	勇	3	9
train-s1975	慷	3	14
train-s1975	慨	3	12
train-s1980	嵌	2	12
train-s1980	榫	3	14
train-s1983	骏	4	10
train-s1984	瑜	4	13
train-s1984	锻	4	14
train-s1992	斤	1	4
train-s2002	焘	3	11
train-s2006	炘	0	0
train-s2011	辜	3	12
train-s2011	诅	2	7
train-s2011	咒	3	8
train-s2012	泪	2	8
train-s2012	颊	2	12
train-s2012	吗	2	6
train-s2016	蜡	4	14
train-s2016	烛	2	10
train-s2024	浏	3	9
train-s2024	览	2	9
train-s2026	绒	3	9
train-s2027	淄	5	11
train-s2031	禽	3	12
train-s2032	卵	3	7
train-s2035	铵	3	11
train-s2046	哪	3	9
train-s2046	抄	3	7
train-s2050	疱	3	10
train-s2050	疹	2	10
train-s2055	贱	2	9
train-s2059	倬	4	10
train-s2059	贻	3	9
train-s2060	邸	3	7
train-s2062	窃	4	9
train-s2064	哭	3	10
train-s2065	柄	3	9
train-s2065	鳃	3	17
train-s2066	劣	3	6
train-s2068	壹	4	12
train-s2069	鲹	0	0
train-s2072	伪	2	6
train-s2072	骚	4	12
train-s2075	镍	3	15
train-s2075	锌	2	12
train-s2077	雉	2	13
train-s2083	茵	3	9
train-s2087	（	0	0
train-s2090	酮	3	13
train-s2090	膜	4	14
train-s2090	醇	4	15
train-s2091	贾	2	10
train-s2092	钻	3	10
train-s2096	鹏	3	13
train-s2097	筒	3	12
train-s2101	烃	2	9
train-s2102	矩	2	9
train-s2103	纬	2	7
train-s2107	苣	2	7
train-s2107	苔	3	8
train-s2108	魂	3	13
train-s2111	黔	4	16
train-s2116	倪	3	10
train-s2116	匡	2	6
train-s2117	捞	3	10
train-s2119	逛	3	10
train-s2121	瞪	5	17
train-s2121	羚	4	11
train-s2125	鼬	0	0
train-s2129	矮	3	13
train-s2135	墟	3	14
train-s2135	颓	3	13
train-s2135	垣	4	9
train-s2138	璘	0	0
train-s2143	伺	3	7
train-s2146	陨	3	9
train-s2146	硅	3	11
train-s2149	镁	3	14
train-s2151	馏	3	13
train-s2151	稀	4	12
train-s2152	锈	3	12
train-s2152	浸	2	10
train-s2156	鳞	4	20
train-s2159	奶	2	5
train-s2159	爸	2	8
train-s2168	凶	2	4
train-s2169	挽	3	10
train-s2169	瘾	5	16
train-s2177	菅	3	11
train-s2198	喘	3	12
train-s2204	冤	4	10
train-s2205	峙	3	9
train-s2208	腾	3	13
train-s2209	赎	4	12
train-s2216	溥	3	13
train-s2216	傀	2	11
train-s2216	儡	4	17
train-s2242	壶	3	10
train-s2243	虞	4	13
train-s2246	坑	3	7
train-s2250	纂	2	20
train-s2256	暧	4	14
train-s2259	郝	2	9
train-s2268	蜥	3	14
train-s2268	蜴	4	14
train-s2269	脊	2	10
train-s2281	丸	1	3
train-s2286	镖	3	16
train-s2287	踢	4	15
train-s2300	蚌	2	10
train-s2301	娅	2	19
train-s2304	拏	0	0
train-s2305	掴	3	11
train-s2307	睐	2	12
train-s2310	觅	2	8
train-s2317	邨	0	0
train-s2320	赁	4	10
train-s2325	俏	3	9
train-s2325	诙	3	8
train-s2325	谐	3	11
train-s2325	鞋	3	15
train-s2333	铅	3	10
train-s2335	筝	3	12
train-s2335	轧	2	5
train-s2336	驸	3	8
train-s2336	颢	5	18
train-s2338	寰	3	16
train-s2351	阡	2	5
train-s2351	陌	3	8
train-s2352	斌	3	12
train-s2363	畴	3	12
train-s2365	奎	3	9
train-s2373	笃	2	9
train-s2377	簿	4	19
train-s2377	咬	3	9
train-s2388	携	3	13
train-s2390	饷	3	9
train-s2391	铸	3	12
train-s2395	钊	2	7
train-s2404	叠	5	13
train-s2404	凸	1	5
train-s2408	嬴	2	16
train-s2408	悔	3	10
train-s2408	赦	2	11
train-s2410	缭	4	15
train-s2411	阐	4	11
train-s2415	瓯	3	8
train-s2417	诰	3	9
train-s2417	诏	3	7
train-s2418	憎	4	15
train-s2426	氨	5	10
train-s2426	麸	3	11
train-s2446	匪	2	10
train-s2454	寨	2	14
train-s2458	茧	2	9
train-s2459	谎	4	11
train-s2465	削	3	9
train-s2474	玲	4	9
train-s2482	箬	4	14
train-s2483	梓	2	11
train-s2483	箴	4	15
train-s2515	擂	3	16
train-s2517	聆	4	11
train-s2522	罚	3	9
train-s2523	丙	2	5
train-s2531	磡	0	0
train-s2536	敞	4	12
train-s2543	渗	3	11
train-s2543	竭	5	14
train-s2546	姥	2	9
train-s2548	钏	2	8
train-s2557	倚	4	10
train-s2565	绵	3	11
train-s2568	锯	4	13
train-s2570	暹	3	15
train-s2577	缆	3	12
train-s2577	攀	5	19
train-s2578	纠	2	5
train-s2580	榨	4	14
train-s2582	巅	0	0
train-s2583	顽	3	10
train-s2601	殃	2	9
train-s2604	拦	4	8
train-s2608	辍	5	12
train-s2613	厘	3	9
train-s2617	磅	3	15
train-s2617	酪	3	13
train-s2618	牺	2	10
train-s2618	牲	2	9
train-s2620	沌	2	7
train-s2622	谍	3	11
train-s2638	悖	3	10
train-s2647	鸭	2	10
train-s2650	骂	3	9
train-s2650	淫	2	11
train-s2650	谅	4	10
train-s2650	杏	2	7
train-s2658	惇	0	0
train-s2658	曧	0	0
train-s2658	驰	2	6
train-s2671	梳	2	11
train-s2676	吋	0	0
train-s2692	薇	4	16
train-s2695	衰	2	10
train-s2697	僵	4	15
train-s2721	矗	6	24
train-s2723	柢	3	9
train-s2726	煽	3	14
train-s2731	践	2	12
train-s2751	穴	2	5
train-s2753	耻	2	10
train-s2754	尴	3	13
train-s2754	尬	3	7
train-s2755	衫	2	8
train-s2757	鑫	3	24
train-s2759	翟	2	14
train-s2759	飚	4	16
train-s2759	槌	3	13
train-s2762	淹	3	11
train-s2762	鹃	3	12
train-s2764	θ	0	0
train-s2767	寮	4	15
train-s2774	夹	1	6
train-s2776	沧	3	7
train-s2779	酉	1	7
train-s2787	玷	3	9
train-s2788	葺	3	12
train-s2790	膳	4	16
train-s2790	呔	3	7
train-s2798	甄	3	13
train-s2799	馍	4	13
train-s2799	脂	3	10
train-s2799	瘦	3	14
train-s2799	渍	3	11
train-s2800	瘤	3	15
train-s2811	兢	6	14
train-s2811	紊	2	10
train-s2814	阎	3	11
train-s2829	汀	2	5
train-s2832	悍	3	10
train-s2834	芳	2	7
train-s2835	毓	3	14
train-s2838	瑛	3	12
train-s2846	肿	2	8
train-s2853	烤	3	10
train-s2857	栗	2	10
train-s2860	竖	2	9
train-s2875	渊	2	11
train-s2877	隍	3	11
train-s2886	榴	3	14
train-s2898	侦	3	8
train-s2915	桧	4	10
train-s2929	芭	2	7
train-s2931	涵	3	11
train-s2932	堕	4	11
train-s2933	蕉	3	15
train-s2934	拙	3	8
train-s2936	葱	4	12
train-s2936	蜗	3	13
train-s2938	坮	0	0
train-s2949	娄	2	9
train-s2949	烨	4	10
train-s2950	堤	3	12
train-s2952	龟	1	7
train-s2961	穗	3	17
train-s2961	幌	5	13
train-s2967	丕	2	5
train-s2974	寸	1	3
train-s2986	擢	3	17
train-s2997	闽	2	9
train-s3000	裴	2	14
train-s3003	您	4	11
train-s3004	躬	2	10
train-s3011	檐	4	17
train-s3014	盒	3	11
train-s3021	抬	3	8
train-s3027	堈	0	0
train-s3027	鍝	0	0
train-s3033	霞	3	17
train-s3038	雯	2	12
train-s3051	畅	2	8
train-s3065	喉	3	12
train-s3065	咙	2	8
train-s3071	琬	4	12
train-s3071	祎	0	0
train-s3075	葫	4	12
train-s3076	葵	4	12
train-s3080	绥	3	10
train-s3087	漶	3	14
train-s3089	凊	0	0
train-s3092	钉	2	7
train-s3095	纱	3	7
train-s3095	蔽	3	14
train-s3108	鲸	4	16
train-s3109	戟	2	12
train-s3110	妊	3	7
train-s3110	娠	2	10
train-s3127	鄢	4	13
train-s3130	梧	3	11
train-s3132	俚	3	9
train-s3132	嘈	3	14
train-s3133	虱	2	8
train-s3133	腹	3	13
train-s3133	枸	3	9
train-s3133	杞	2	7
train-s3133	烹	4	11
train-s3133	吩	3	7
train-s3133	舀	2	10
train-s3134	哗	4	9
train-s3140	仕	2	5
train-s3151	疏	2	12
train-s3156	脐	2	10
train-s3162	蚊	2	10
train-s3170	郁	3	8
train-s3175	衢	5	24
train-s3176	袍	3	10
train-s3176	褂	4	13
train-s3183	骸	5	15
train-s3185	裙	3	12
train-s3187	鞑	3	15
train-s3187	靼	3	14
train-s3190	荔	4	9
train-s3194	巢	4	11
train-s3195	陪	3	10
train-s3206	诵	3	9
train-s3218	仗	2	5
train-s3220	萎	3	11
train-s3220	膨	6	16
train-s3220	胀	2	8
train-s3225	茸	2	9
train-s3225	哇	3	9
train-s3225	穹	3	8
train-s3227	虢	4	15
train-s3227	臿	0	0
train-s3227	锛	4	13
train-s3227	斧	2	8
train-s3227	銎	4	14
train-s3236	槟	4	14
train-s3241	菩	3	11
train-s3244	裹	2	14
train-s3247	砖	2	9
train-s3249	敉	2	10
train-s3255	訄	0	0
train-s3264	袱	3	11
train-s3272	缉	3	12
train-s3273	遴	4	15
train-s3276	姜	2	9
train-s3276	赉	2	11
train-s3277	匕	1	2
train-s3279	祺	3	12
train-s3289	馅	3	11
train-s3289	饺	3	9
train-s3294	谌	4	11
train-s3294	荆	4	9
train-s3295	谒	5	11
train-s3297	讷	2	6
train-s3300	谭	4	14
train-s3301	宦	2	9
train-s3301	瑾	3	15
train-s3307	炙	2	8
train-s3310	啄	3	11
train-s3316	帛	2	8
train-s3317	𪢠	0	0
train-s3318	睹	3	13
train-s3318	苟	3	8
train-s3319	咪	2	9
train-s3321	鹰	2	18
train-s3335	钩	3	9
train-s3354	歼	2	7
train-s3364	纨	2	6
train-s3370	玕	0	0
train-s3381	忘	2	7
train-s3384	删	2	7
train-s3384	剪	4	11
train-s3389	桐	3	10
train-s3400	棍	3	12
train-s3401	愁	3	13
train-s3418	骧	3	20
train-s3419	寅	2	11
train-s3432	耽	2	10
train-s3432	搁	4	12
train-s3442	轩	2	7
train-s3442	辕	5	14
train-s3447	摧	3	14
train-s3451	刃	2	3
train-s3456	袥	0	0
train-s3464	闰	2	7
train-s3468	朵	2	6
train-s3468	酱	3	13
train-s3468	驴	2	7
train-s3477	卉	2	5
train-s3485	蕨	5	15
train-s3492	帧	3	9
train-s3499	猝	3	11
train-s3504	𫚭	0	0
train-s3506	沥	3	7
train-s3506	泗	2	8
train-s3506	浜	3	10
train-s3506	沽	3	8
train-s3506	渚	3	11
train-s3514	垩	2	9
train-s3515	讳	2	6
train-s3523	俪	6	9
train-s3526	凹	1	5
train-s3534	邳	3	7
train-s3535	邗	2	5
train-s3537	缀	5	11
train-s3539	讣	2	4
train-s3543	郗	4	9
train-s3543	庾	4	11
train-s3544	弯	5	9
train-s3545	郪	0	0
train-s3545	涪	3	11
train-s3546	郫	3	10
train-s3546	瓣	3	19
train-s3549	歉	3	14
train-s3550	柩	3	9
train-s3550	谥	3	12
train-s3553	廓	5	13
train-s3555	钥	2	9
train-s3559	粦	0	0
train-s3562	灶	2	7
train-s3569	酃	3	19
train-s3570	酆	5	20
train-s3581	讫	3	5
train-s3585	漱	3	14
train-s3592	滥	3	13
train-s3594	旻	0	0
train-s3594	𬣞	0	0
train-s3603	訇	2	9
train-s3608	恭	3	10
train-s3622	逍	3	10
train-s3623	凄	3	10
train-s3636	朽	2	6
train-s3647	蝉	4	14
train-s3661	犁	3	11
train-s3661	骥	6	19
train-s3663	酋	3	9
train-s3669	抨	2	8
train-s3680	伶	4	7
train-s3680	泠	4	8
train-s3706	苷	2	8
train-s3716	蕙	3	15
train-s3717	玫	2	8
train-s3717	瑰	2	13
train-s3718	稍	3	12
train-s3718	卸	2	9
train-s3728	缤	4	13
train-s3731	渴	5	12
train-s3732	柝	2	9
train-s3736	鬓	5	19
train-s3736	髻	4	16
train-s3741	铨	3	11
train-s3741	泾	2	8
train-s3742	辗	3	14
train-s3760	坞	3	7
train-s3763	孚	2	7
train-s3770	祠	3	9
train-s3780	箔	3	14
train-s3782	趟	5	15
train-s3798	镶	3	22
train-s3819	谕	4	11
train-s3821	琮	3	12
train-s3821	婉	4	11
train-s3821	牾	3	11
train-s3825	缎	4	12
train-s3827	揽	3	12
train-s3829	垛	3	9
train-s3830	屁	2	7
train-s3832	沮	2	8
train-s3839	讼	3	6
train-s3842	腻	4	13
train-s3856	甩	2	5
train-s3867	颖	3	13
train-s3868	蟠	3	18
train-s3869	舶	2	11
train-s3879	鸦	2	9
train-s3881	碗	4	13
train-s3900	渲	5	12
train-s3900	唠	3	10
train-s3900	叨	2	5
train-s3913	兀	1	3
train-s3913	惹	4	12
train-s3913	奚	2	10
train-s3925	鹌	3	13
train-s3925	鹑	4	13
train-s3927	萍	3	11
train-s3928	徭	2	13
train-s3928	沛	2	7
train-s3928	濞	4	17
train-s3946	拘	3	8
train-s3949	饪	3	7
train-s3952	迥	3	8
train-s3957	泵	2	9
train-s3963	奠	4	12
train-s3968	捣	3	10
train-s3968	烺	0	0
train-s3980	疡	2	8
train-s3985	钞	3	9
train-s3990	橇	3	16
train-s3990	魄	2	14
