sent_id	word_char	character_token_n	stroke_n
n01051004	例行	2	14
n01051004	的	1	8
n01051004	超声波	3	27
n01051004	检测	2	20
n01051004	变	1	8
n01051004	得	1	11
n01051004	复杂	2	15
n01051004	起来	2	17
n01051006	骶尾部	3	31
n01051006	畸胎瘤	3	37
n01051006	是	1	9
n01051006	一	1	1
n01051006	种	1	9
n01051006	在	1	6
n01051006	出生	2	10
n01051006	前	1	9
n01051006	从	1	4
n01051006	宝宝	2	16
n01051006	的	1	8
n01051006	尾骨	2	16
n01051006	长	1	4
n01051006	出来	2	12
n01051006	的	1	8
n01051006	肿瘤	2	23
n01051007	它	1	5
n01051007	是	1	9
n01051007	在	1	6
n01051007	婴儿	2	13
n01051007	中	1	4
n01051007	发现	2	13
n01051007	的	1	8
n01051007	最	1	12
n01051007	常见	2	15
n01051007	的	1	8
n01051007	肿瘤	2	23
n01051007	发生率	3	21
n01051007	为	1	4
n01052004	她	1	6
n01052004	已经	2	11
n01052004	岁	1	6
n01052004	高龄	2	23
n01052006	他	1	5
n01052006	形容	2	16
n01052006	她	1	6
n01052006	为	1	4
n01052006	一	1	1
n01052006	个	1	3
n01052006	无以伦比	4	18
n01052006	的	1	8
n01052006	而且	2	11
n01052006	博爱	2	22
n01052006	善良	2	19
n01052006	的	1	8
n01052006	用	1	5
n01052006	她	1	6
n01052006	的	1	8
n01052006	故事	2	17
n01052006	在	1	6
n01052006	文坛	2	11
n01052006	留下	2	13
n01052006	了	1	2
n01052006	光辉	2	18
n01052006	的	1	8
n01052006	印记	2	10
n01052006	的	1	8
n01052006	女性	2	11
n01053008	有些	2	14
n01053008	人	1	2
n01053008	懂	1	15
n01053008	了	1	2
n01053008	是	1	9
n01053008	其中	2	12
n01053008	之	1	3
n01053008	一	1	1
n01053008	在	1	6
n01053008	最近	2	19
n01053008	的	1	8
n01053008	访谈	2	16
n01053008	中	1	4
n01053008	说道	2	23
n01053036	在	1	6
n01053036	刚满	2	19
n01053036	岁	1	6
n01053036	时	1	7
n01053036	她	1	6
n01053036	是	1	9
n01053036	反对	2	9
n01053036	欺凌	2	22
n01053036	行动	2	12
n01053036	强	1	12
n01053036	而	1	6
n01053036	有力	2	8
n01053036	的	1	8
n01053036	呼吁者	3	22
n01053036	也是	2	12
n01053036	帮助	2	16
n01053036	女孩们	3	17
n01053036	拥抱	2	16
n01053036	自身	2	13
n01053036	审美	2	17
n01053036	标准	2	19
n01053036	的	1	8
n01053036	积极	2	17
n01053036	分子	2	7
n01053041	她	1	6
n01053041	的	1	8
n01053041	呼声	2	15
n01053041	传遍	2	18
n01053041	了	1	2
n01053041	世界	2	14
n01053041	说	1	9
n01054011	一旦	2	6
n01054011	官方	2	12
n01054011	的	1	8
n01054011	派对	2	14
n01054011	照片	2	17
n01054011	被	1	10
n01054011	发布	2	10
n01054011	社交	2	13
n01054011	媒体	2	19
n01054011	就	1	12
n01054011	会	1	6
n01054011	发表	2	13
n01054011	评论	2	13
n01054011	而且	2	11
n01054011	它们	2	10
n01054011	都是	2	19
n01054011	不	1	4
n01054011	太	1	4
n01054011	受	1	8
n01054011	欢迎	2	13
n01054011	的	1	8
n01054017	包括	2	14
n01054017	土著	2	14
n01054017	群体	2	20
n01054017	在内	2	10
n01054017	的	1	8
n01054017	许多	2	12
n01054017	人	1	2
n01054017	都	1	10
n01054017	认为	2	8
n01054017	他们	2	10
n01054017	轻视	2	17
n01054017	了	1	2
n01054017	原住民	3	22
n01054017	文化	2	8
n01055008	这些	2	15
n01055008	听证会	3	20
n01055008	的	1	8
n01055008	目的	2	13
n01055008	是	1	9
n01055008	处理	2	16
n01055008	来	1	7
n01055008	自	1	6
n01055008	行业	2	11
n01055008	利益	2	17
n01055008	相关者	3	23
n01055008	和	1	8
n01055008	公众	2	10
n01055008	的	1	8
n01055008	反馈	2	16
n01055038	这	1	7
n01055038	不仅	2	8
n01055038	适用	2	14
n01055038	于	1	3
n01055038	娱乐	2	15
n01055038	内容	2	13
n01055038	同样	2	16
n01055038	也	1	3
n01055038	适用	2	14
n01055038	于	1	3
n01055038	教育	2	19
n01055038	科研	2	18
n01055038	以及	2	7
n01055038	也许	2	9
n01055038	最	1	12
n01055038	重要	2	18
n01055038	的	1	8
n01055038	是	1	9
n01055038	政治	2	17
n01055038	言论	2	13
n01055047	毕竟	2	17
n01055047	互联网	3	22
n01055047	并	1	6
n01055047	不是	2	13
n01055047	奢侈品	3	28
n01055047	它	1	5
n01055047	是	1	9
n01055047	一	1	1
n01055047	个	1	3
n01055047	必	1	5
n01055047	不可	2	9
n01055047	少	1	4
n01055047	的	1	8
n01055047	工具	2	11
n01057014	碎片	2	17
n01057014	围绕	2	16
n01057014	着	1	11
n01057014	地球	2	17
n01057014	的	1	8
n01057014	赤道	2	21
n01057014	形成	2	13
n01057014	了	1	2
n01057014	一	1	1
n01057014	个	1	3
n01057014	圆环	2	18
n01057014	并	1	6
n01057014	在	1	6
n01057014	重力	2	11
n01057014	的	1	8
n01057014	作用	2	12
n01057014	下	1	3
n01057014	被	1	10
n01057014	拉到	2	16
n01057014	一起	2	11
n01057014	形成	2	13
n01057014	了	1	2
n01057014	月亮	2	13
n01057036	不过	2	10
n01057036	也	1	3
n01057036	留下	2	13
n01057036	了	1	2
n01057036	悬而未决	4	28
n01057036	的	1	8
n01057036	问题	2	21
n01058037	上	1	3
n01058037	个	1	3
n01058037	月	1	4
n01058037	在	1	6
n01058037	希尔斯堡	4	36
n01058037	教堂山	3	30
n01058037	镇区	2	19
n01058037	外	1	5
n01058037	有	1	6
n01058037	人	1	2
n01058037	轰炸	2	17
n01058037	了	1	2
n01058037	共和党	3	24
n01058037	总部	2	19
n01058052	在	1	6
n01058052	北卡罗莱纳州	6	48
n01058052	于	1	3
n01058052	年	1	6
n01058052	通过	2	16
n01058052	了	1	2
n01058052	严格	2	17
n01058052	的	1	8
n01058052	投票	2	18
n01058052	权利	2	13
n01058052	法案	2	18
n01058052	后	1	6
n01058052	坎贝尔	3	16
n01058052	来到	2	15
n01058052	教堂	2	22
n01058052	附近	2	14
n01058052	教	1	11
n01058052	人们	2	7
n01058052	如何	2	13
n01058052	应对	2	12
n01058052	他们	2	10
n01058052	注册	2	13
n01058052	的	1	8
n01058052	困难	2	17
n01058064	通过	2	16
n01058064	爆发	2	24
n01058064	的	1	8
n01058064	冲突	2	15
n01058064	以及	2	7
n01058064	新老想法	4	39
n01058064	所	1	8
n01058064	交织	2	14
n01058064	的	1	8
n01058064	奇特	2	18
n01058064	部分	2	14
n01058064	他	1	5
n01058064	可以	2	9
n01058064	察觉	2	23
n01058064	到	1	8
n01058064	选举	2	18
n01058064	对于	2	8
n01058064	他	1	5
n01058064	周围	2	15
n01058064	人	1	2
n01058064	的	1	8
n01058064	影响	2	24
n01059008	这	1	7
n01059008	种	1	9
n01059008	经济	2	17
n01059008	数据	2	24
n01059008	与	1	3
n01059008	政治	2	17
n01059008	辞令	2	18
n01059008	之间	2	10
n01059008	的	1	8
n01059008	不一致	3	15
n01059008	似曾相识	4	34
n01059008	或者	2	16
n01059008	说	1	9
n01059008	本	1	5
n01059008	应	1	7
n01059008	如此	2	12
n01059019	共和党	3	24
n01059019	经济学家	4	35
n01059019	告诫	2	16
n01059019	不要	2	13
n01059019	采用	2	13
n01059019	这	1	7
n01059019	一	1	1
n01059019	数据	2	24
n01059019	来	1	7
n01059019	证明	2	15
n01059019	他们	2	10
n01059019	政党	2	19
n01059019	蹩脚	2	29
n01059019	的	1	8
n01059019	经济	2	17
n01059019	政策	2	21
n01059025	在	1	6
n01059025	华盛顿	3	27
n01059025	和	1	8
n01059025	林肯	2	16
n01059025	执政	2	23
n01059025	期间	2	19
n01059025	我	1	7
n01059025	根本	2	15
n01059025	不	1	4
n01059025	知道	2	22
n01059025	增长	2	19
n01059025	是	1	9
n01059025	什么	2	7
n01059025	但是	2	16
n01059025	在	1	6
n01059025	这些	2	15
n01059025	方面	2	13
n01059025	的	1	8
n01059025	体制	2	15
n01059025	发展	2	15
n01059025	产生	2	11
n01059025	了	1	2
n01059025	大	1	3
n01059025	而	1	6
n01059025	持久	2	12
n01059025	的	1	8
n01059025	影响	2	24
n01059054	苏拉	2	15
n01059054	和	1	8
n01059054	特朗普	3	32
n01059054	罗马	2	11
n01059054	和	1	8
n01059054	美国	2	17
n01059054	之间	2	10
n01059054	的	1	8
n01059054	差异	2	25
n01059054	大	1	3
n01059054	于	1	3
n01059054	它们	2	10
n01059054	的	1	8
n01059054	相似性	3	23
n01059054	但	1	7
n01059054	这	1	7
n01059054	并	1	6
n01059054	不能	2	14
n01059054	抹杀	2	14
n01059054	他们	2	10
n01059054	的	1	8
n01059054	相似	2	15
n01059054	之	1	3
n01059054	处	1	5
n01060069	而且	2	11
n01060069	她	1	6
n01060069	同意	2	19
n01060069	道	1	14
n01060069	你	1	7
n01060069	要	1	9
n01060069	看看	2	18
n01060069	她	1	6
n01060069	承认	2	12
n01060069	我们	2	12
n01060069	需要	2	23
n01060069	做	1	11
n01060069	一些	2	9
n01060069	不同	2	10
n01060069	的	1	8
n01060069	东西	2	11
n01060069	的	1	8
n01060069	地方	2	10
n01060069	我们	2	12
n01060069	可以	2	9
n01060069	做	1	11
n01060069	得	1	11
n01060069	更好	2	13
n01060069	还	1	7
n01060069	有	1	6
n01060069	她	1	6
n01060069	表达	2	14
n01060069	遗憾	2	28
n01060069	的	1	8
n01060069	地方	2	10
n01061016	但是	2	16
n01061016	当	1	6
n01061016	针对	2	12
n01061016	克林顿	3	25
n01061016	作	1	7
n01061016	为	1	4
n01061016	第一	2	12
n01061016	夫人	2	6
n01061016	的	1	8
n01061016	批评	2	14
n01061016	变得	2	19
n01061016	更加	2	12
n01061016	刻薄	2	23
n01061016	时	1	7
n01061016	卡雷尔	3	30
n01061016	变得	2	19
n01061016	更加	2	12
n01061016	善解	2	25
n01061016	人意	2	15
n01061023	当	1	6
n01061023	我	1	7
n01061023	扮演	2	21
n01061023	他	1	5
n01061023	时	1	7
n01061023	我	1	7
n01061023	感受	2	21
n01061023	到	1	8
n01061023	了	1	2
n01061023	权利	2	13
n01061023	唐纳德	3	32
n01061023	特朗普	3	32
n01061023	的	1	8
n01061023	扮演者	3	29
n01061023	在	1	6
n01061023	去年	2	11
n01061023	对	1	5
n01061023	解释	2	25
n01061023	说	1	9
n01061041	随	1	11
n01061041	着	1	11
n01061041	年	1	6
n01061041	总统	2	18
n01061041	选举	2	18
n01061041	的	1	8
n01061041	疯狂	2	16
n01061041	程度	2	21
n01061041	加剧	2	15
n01061041	一	1	1
n01061041	个	1	3
n01061041	比	1	4
n01061041	废话	2	16
n01061041	更	1	7
n01061041	令	1	5
n01061041	人	1	2
n01061041	担忧	2	15
n01061041	的	1	8
n01061041	威胁	2	17
n01061041	困扰	2	14
n01061041	着	1	11
n01062035	他们	2	10
n01062035	通常	2	21
n01062035	是	1	9
n01062035	那	1	6
n01062035	种	1	9
n01062035	有	1	6
n01062035	一	1	1
n01062035	堆	1	11
n01062035	东西	2	11
n01062035	想	1	13
n01062035	做	1	11
n01062035	的	1	8
n01062035	艺术家	3	19
n01062049	之后	2	9
n01062049	广告	2	10
n01062049	结束	2	16
n01062049	了	1	2
n01063011	做	1	11
n01063011	音乐	2	14
n01063011	的	1	8
n01063011	人	1	2
n01063011	对	1	5
n01063011	扭	1	7
n01063011	屁股	2	15
n01063011	的	1	8
n01063011	艺术	2	9
n01063011	并	1	6
n01063011	无	1	4
n01063011	兴趣	2	21
n01063011	他们	2	10
n01063011	最	1	12
n01063011	关心	2	10
n01063011	的	1	8
n01063011	事	1	8
n01063043	在	1	6
n01063043	最近	2	19
n01063043	的	1	8
n01063043	一	1	1
n01063043	次	1	6
n01063043	采访	2	14
n01063043	中	1	4
n01063043	和	1	8
n01063043	描述	2	19
n01063043	了	1	2
n01063043	使用	2	13
n01063043	家	1	10
n01063043	用	1	5
n01063043	笔记本	3	20
n01063043	录制	2	16
n01063043	他们	2	10
n01063043	的	1	8
n01063043	的	1	8
n01063043	版本	2	13
n01063043	的	1	8
n01063043	过程	2	18
n01063048	但是	2	16
n01063048	挑战	2	18
n01063048	和	1	8
n01063048	而	1	6
n01063048	他们	2	10
n01063048	取得	2	19
n01063048	这些	2	15
n01063048	挑战	2	18
n01063048	的	1	8
n01063048	歌曲	2	20
n01063048	把	1	7
n01063048	有	1	6
n01063048	联系	2	19
n01063048	和	1	8
n01063048	可	1	5
n01063048	追溯	2	22
n01063048	的	1	8
n01063048	神经	2	17
n01063048	系统	2	16
n01063048	添加	2	16
n01063048	到	1	8
n01063048	那	1	6
n01063048	大量	2	15
n01063048	清晰度	3	32
n01063048	极低	2	14
n01063048	的	1	8
n01063048	疯传	2	15
n01063048	视频	2	21
n01063051	他们	2	10
n01063051	的	1	8
n01063051	复兴	2	15
n01063051	强调	2	22
n01063051	一	1	1
n01063051	个	1	3
n01063051	绝妙	2	16
n01063051	的	1	8
n01063051	挑战	2	18
n01063051	的	1	8
n01063051	吸引力	3	12
n01063051	不论	2	10
n01063051	是否	2	16
n01063051	具	1	8
n01063051	艺术性	3	17
n01063051	不适	2	13
n01063051	成长	2	10
n01063051	以及	2	7
n01063051	充满	2	19
n01063051	意义	2	16
n01063051	的	1	8
n01063051	联系	2	19
n01064009	柏拉图	3	25
n01064009	认为	2	8
n01064009	将	1	9
n01064009	权力	2	8
n01064009	授予	2	15
n01064009	精心	2	18
n01064009	培育	2	19
n01064009	的	1	8
n01064009	守护者们	4	26
n01064009	安全	2	12
n01064009	得	1	11
n01064009	多	1	6
n01064096	和	1	8
n01064096	我	1	7
n01064096	认识	2	11
n01064096	的	1	8
n01064096	许多	2	12
n01064096	人	1	2
n01064096	一样	2	11
n01064096	我	1	7
n01064096	近几	2	9
n01064096	个	1	3
n01064096	月	1	4
n01064096	熬夜	2	23
n01064096	阅读	2	20
n01064096	调查	2	19
n01064096	感到	2	21
n01064096	恐惧	2	21
n01064113	卡普兰	3	29
n01064113	驳回	2	13
n01064113	追溯	2	22
n01064113	投票	2	18
n01064113	引用	2	9
n01064113	学者	2	16
n01064113	的	1	8
n01064113	说话	2	17
n01064113	不	1	4
n01064113	比	1	4
n01064113	在	1	6
n01064113	尼罗河	3	21
n01064113	没有	2	13
n01064113	泛滥	2	20
n01064113	时	1	7
n01064113	杀掉	2	17
n01064113	法老王	3	18
n01064113	理智	2	23
n01065073	但是	2	16
n01065073	在	1	6
n01065073	她	1	6
n01065073	和	1	8
n01065073	她	1	6
n01065073	与	1	3
n01065073	其它	2	13
n01065073	人	1	2
n01065073	的	1	8
n01065073	行为	2	10
n01065073	当中	2	10
n01065073	并	1	6
n01065073	没有	2	13
n01065073	显然	2	21
n01065073	艺术性	3	17
n01065073	的	1	8
n01065073	东西	2	11
n01066045	年	1	6
n01066045	该	1	8
n01066045	基金会	3	25
n01066045	发布	2	10
n01066045	了	1	2
n01066045	排字版	3	25
n01066045	的	1	8
n01066045	为	1	4
n01066045	不愿	2	18
n01066045	看见	2	13
n01066045	草稿	2	34
n01066045	风格	2	14
n01066045	似	1	6
n01066045	的	1	8
n01066045	影印版	3	28
n01066045	照片	2	17
n01066045	的	1	8
n01066045	人	1	2
n01066045	而	1	6
n01066045	取消	2	18
n01066045	了	1	2
n01066045	进入	2	9
n01066045	标准	2	19
n01066068	通过	2	16
n01066068	电邮	2	12
n01066068	与	1	3
n01066068	通信	2	19
n01066068	我	1	7
n01066068	尝试	2	17
n01066068	着手	2	15
n01066068	探究	2	18
n01066068	一	1	1
n01066068	个	1	3
n01066068	字源	2	19
n01066093	他	1	5
n01066093	完全	2	13
n01066093	忽视	2	16
n01066093	了	1	2
n01066093	自己	2	9
n01066093	的	1	8
n01066093	健康	2	21
n01066093	他	1	5
n01066093	的	1	8
n01066093	妻子	2	11
n01066093	爱丽丝	3	22
n01066093	说道	2	23
n01067014	在	1	6
n01067014	展览	2	19
n01067014	的	1	8
n01067014	每幅	2	19
n01067014	地图	2	14
n01067014	都	1	10
n01067014	在	1	6
n01067014	讲述	2	14
n01067014	自己	2	9
n01067014	的	1	8
n01067014	故事	2	17
n01067014	但	1	7
n01067014	不	1	4
n01067014	全	1	6
n01067014	是	1	9
n01067014	事实	2	16
n01067023	同时	2	13
n01067023	第一	2	12
n01067023	次	1	6
n01067023	展出	2	15
n01067023	的	1	8
n01067023	是	1	9
n01067023	被	1	10
n01067023	用	1	5
n01067023	于	1	3
n01067023	军事	2	14
n01067023	院校	2	19
n01067023	考试	2	14
n01067023	中	1	4
n01067023	英国	2	16
n01067023	国防部	3	24
n01067023	的	1	8
n01067023	地图	2	14
n01067023	它	1	5
n01067023	重现	2	17
n01067023	了	1	2
n01067023	冷战	2	16
n01067023	时期	2	19
n01067023	的	1	8
n01067023	战斗	2	13
n01067023	场面	2	15
n01067023	于	1	3
n01067023	眼前	2	20
n01068029	选区	2	13
n01068029	位	1	7
n01068029	于	1	3
n01068029	克斯蒂文	4	35
n01068029	以北	2	9
n01068029	那里	2	13
n01068029	的	1	8
n01068029	选民	2	14
n01068029	有	1	6
n01068029	支持	2	13
n01068029	离开	2	14
n01068029	欧盟	2	21
n01068038	人们	2	7
n01068038	一定	2	9
n01068038	会	1	6
n01068038	怀念	2	15
n01068038	他	1	5
n01068038	为	1	4
n01068038	纳税人	3	21
n01068038	找到	2	15
n01068038	答案	2	22
n01068038	的	1	8
n01068038	能力	2	12
n01069004	克里斯蒂安	5	44
n01069004	沃尔玛尔	4	24
n01069004	将	1	9
n01069004	在	1	6
n01069004	月	1	4
n01069004	日	1	4
n01069004	参赛	2	22
n01069004	他	1	5
n01069004	写	1	5
n01069004	过	1	6
n01069004	不少	2	8
n01069004	关于	2	9
n01069004	铁路	2	23
n01069004	历史	2	9
n01069004	的	1	8
n01069004	书	1	4
n01069006	截	1	14
n01069006	至	1	6
n01069006	年	1	6
n01069006	为	1	4
n01069006	止	1	4
n01069006	自由	2	11
n01069006	民主党	3	20
n01069006	一直	2	9
n01069006	代表	2	13
n01069006	着	1	11
n01069006	富裕	2	24
n01069006	的	1	8
n01069006	区域	2	15
n01069006	他们	2	10
n01069006	希望	2	18
n01069006	通过	2	16
n01069006	他们	2	10
n01069006	的	1	8
n01069006	候选人	3	21
n01069006	萨拉	2	19
n01069006	奥尔尼	3	22
n01069006	夺回	2	12
n01069006	位置	2	20
n01069014	同时	2	13
n01069014	那	1	6
n01069014	个	1	3
n01069014	党鞭	2	28
n01069014	的	1	8
n01069014	分居	2	12
n01069014	妻子	2	11
n01069014	也	1	3
n01069014	开始	2	12
n01069014	了	1	2
n01069014	竞选	2	19
n01069014	活动	2	15
n01069014	以	1	4
n01069014	夺回	2	12
n01069014	席位	2	17
n01069023	他	1	5
n01069023	简直	2	21
n01069023	是	1	9
n01069023	太	1	4
n01069023	仁慈	2	17
n01069023	了	1	2
n01069023	对	1	5
n01069023	事件	2	14
n01069023	处之泰然	4	30
n01069023	而	1	6
n01069023	我	1	7
n01069023	实在	2	14
n01069023	怒不可遏	4	30
n01070016	超过	2	18
n01070016	名	1	6
n01070016	船员	2	18
n01070016	在	1	6
n01070016	船上	2	14
n01070017	维加	2	16
n01070017	提出	2	17
n01070017	因为	2	10
n01070017	这些	2	15
n01070017	东西	2	11
n01070017	年代	2	11
n01070017	久远	2	10
n01070017	很多	2	15
n01070017	人	1	2
n01070017	不	1	4
n01070017	知道	2	22
n01070017	它	1	5
n01070017	的	1	8
n01070017	历史	2	9
n01070020	人们	2	7
n01070020	在	1	6
n01070020	那里	2	13
n01070020	被	1	10
n01070020	杀	1	6
n01070020	了	1	2
n01071009	在	1	6
n01071009	德里	2	22
n01071009	东南部	3	24
n01071009	巴达尔普尔	5	32
n01071009	随	1	11
n01071009	着	1	11
n01071009	城内	2	13
n01071009	的	1	8
n01071009	柴油	2	18
n01071009	发电机	3	16
n01071009	停运	2	18
n01071009	燃煤	2	28
n01071009	电站	2	15
n01071009	也	1	3
n01071009	将	1	9
n01071009	停运	2	18
n01071009	天	1	4
n01072010	随后	2	17
n01072010	他	1	5
n01072010	在	1	6
n01072010	布什	2	9
n01072010	大楼	2	16
n01072010	为	1	4
n01072010	世界	2	14
n01072010	广播	2	18
n01072010	电台	2	10
n01072010	工作	2	10
n01072010	了	1	2
n01072010	年	1	6
n01072012	他	1	5
n01072012	曾	1	12
n01072012	在	1	6
n01072012	工作	2	10
n01072012	过	1	6
n01072012	十	1	2
n01072012	年	1	6
n01072021	许多	2	12
n01072021	有关	2	12
n01072021	他们	2	10
n01072021	的	1	8
n01072021	缅怀帖	3	27
n01072021	中	1	4
n01072021	都	1	10
n01072021	有	1	6
n01072021	这	1	7
n01072021	一	1	1
n01072021	行	1	6
n01072021	让	1	5
n01072021	克里斯	3	26
n01072021	欣喜	2	20
n01072021	的	1	8
n01072021	话	1	8
n01072021	我	1	7
n01072021	没有	2	13
n01072021	见	1	4
n01072021	过	1	6
n01072021	有	1	6
n01072021	人	1	2
n01072021	比	1	4
n01072021	你	1	7
n01072021	更	1	7
n01072021	有	1	6
n01072021	资格	2	20
n01072021	做	1	11
n01072021	非洲人	3	19
n01073004	谁	1	10
n01073004	能	1	10
n01073004	阻止	2	11
n01073004	澳大利亚队	5	35
n01073023	难道	2	24
n01073023	他们	2	10
n01073023	世界	2	14
n01073023	第一	2	12
n01073023	的	1	8
n01073023	神坛	2	16
n01073023	地位	2	13
n01073023	已经	2	11
n01073023	不	1	4
n01073023	被	1	10
n01073023	保证	2	16
n01073023	了	1	2
n01073023	吗	1	6
n01074011	他们	2	10
n01074011	还	1	7
n01074011	有	1	6
n01074011	一	1	1
n01074011	道	1	14
n01074011	裂痕	2	23
n01074011	需要	2	23
n01074011	弥补	2	15
n01074011	那	1	6
n01074011	就是	2	21
n01074011	击败	2	13
n01074011	英格兰	3	23
n01074015	南非	2	17
n01074015	几乎	2	8
n01074015	已经	2	11
n01074015	无路	2	17
n01074015	可	1	5
n01074015	退	1	9
n01074015	而	1	6
n01074015	我们	2	12
n01074015	必须	2	14
n01074015	具备	2	16
n01074015	同样	2	16
n01074015	的	1	8
n01074015	斗志	2	11
n01074020	他	1	5
n01074020	在	1	6
n01074020	比赛	2	18
n01074020	里	1	7
n01074020	展现	2	18
n01074020	了	1	2
n01074020	强硬	2	24
n01074020	的	1	8
n01074020	一	1	1
n01074020	面	1	9
n01074020	但	1	7
n01074020	同时	2	13
n01074020	也	1	3
n01074020	有	1	6
n01074020	温柔	2	21
n01074020	的	1	8
n01074020	一	1	1
n01074020	面	1	9
n01074026	我们	2	12
n01074026	有	1	6
n01074026	一	1	1
n01074026	个	1	3
n01074026	很棒	2	19
n01074026	的	1	8
n01074026	团队	2	10
n01074026	这	1	7
n01074026	是	1	9
n01074026	我们	2	12
n01074026	乘风破浪	4	34
n01074026	的	1	8
n01074026	机会	2	12
n01074030	你	1	7
n01074030	必须	2	14
n01074030	受	1	8
n01074030	得	1	11
n01074030	住	1	7
n01074030	而	1	6
n01074030	我	1	7
n01074030	宁愿	2	19
n01074030	别人	2	9
n01074030	冲	1	6
n01074030	向	1	6
n01074030	我	1	7
n01074030	多	1	6
n01074030	于	1	3
n01074030	围	1	7
n01074030	着	1	11
n01074030	我	1	7
n01075028	他	1	5
n01075028	好像	2	19
n01075028	在	1	6
n01075028	三	1	3
n01075028	个	1	3
n01075028	朝上	2	15
n01075028	的	1	8
n01075028	杯子	2	11
n01075028	下面	2	12
n01075028	将	1	9
n01075028	小球	2	14
n01075028	弹来	2	18
n01075028	弹去	2	16
n01075044	澳大利亚	4	31
n01075044	经过	2	14
n01075044	近期	2	19
n01075044	在	1	6
n01075044	橄榄球	3	39
n01075044	锦标	2	22
n01075044	赛	1	14
n01075044	上	1	3
n01075044	的	1	8
n01075044	比赛	2	18
n01075044	后	1	6
n01075044	变得	2	19
n01075044	战意	2	22
n01075044	高昂	2	18
n01076006	唐纳德	3	32
n01076006	特朗普	3	32
n01076006	的	1	8
n01076006	胜利	2	16
n01076006	会	1	6
n01076006	立刻	2	13
n01076006	令	1	5
n01076006	世界	2	14
n01076006	比	1	4
n01076006	现在	2	14
n01076006	变得	2	19
n01076006	更	1	7
n01076006	令	1	5
n01076006	人	1	2
n01076006	担忧	2	15
n01076006	更	1	7
n01076006	动荡	2	15
n01076017	希拉里	3	22
n01076017	向来	2	13
n01076017	以	1	4
n01076017	鹰派	2	27
n01076017	倾向	2	16
n01076017	著称	2	21
n01076017	但	1	7
n01076017	这	1	7
n01076017	将	1	9
n01076017	会	1	6
n01076017	在	1	6
n01076017	美国	2	17
n01076017	厌战	2	15
n01076017	民意	2	18
n01076017	之下	2	6
n01076017	有	1	6
n01076017	所	1	8
n01076017	削减	2	20
n01076030	他	1	5
n01076030	主张	2	12
n01076030	严刑	2	13
n01077018	密码	2	19
n01077018	方面	2	13
n01077018	我	1	7
n01077018	都	1	10
n01077018	遇上	2	15
n01077018	麻烦	2	21
n01077030	然后	2	18
n01077030	就	1	12
n01077030	有	1	6
n01077030	一些	2	9
n01077030	所	1	8
n01077030	谓	1	11
n01077030	的	1	8
n01077030	真实	2	18
n01077030	故事	2	17
n01077030	被	1	10
n01077030	发表	2	13
n01077030	在	1	6
n01077030	一	1	1
n01077030	系列	2	13
n01077030	下配	2	13
n01077030	文字	2	10
n01077030	又	1	2
n01077030	有	1	6
n01077030	意思	2	22
n01077030	的	1	8
n01077030	图片	2	12
n01077030	之间	2	10
n01078025	当然	2	18
n01078025	我	1	7
n01078025	也	1	3
n01078025	明白	2	13
n01078025	必须	2	14
n01078025	把	1	7
n01078025	现代	2	13
n01078025	的	1	8
n01078025	德国	2	23
n01078025	和	1	8
n01078025	纳粹	2	21
n01078025	政权	2	15
n01078025	分开	2	8
n01078025	来	1	7
n01078025	看	1	9
n01079015	在	1	6
n01079015	角落	2	19
n01079015	有	1	6
n01079015	一	1	1
n01079015	个	1	3
n01079015	戴	1	17
n01079015	头巾	2	8
n01079015	穿	1	9
n01079015	牛仔裤	3	21
n01079015	看	1	9
n01079015	起来	2	17
n01079015	特别	2	17
n01079015	谦逊	2	21
n01079015	的	1	8
n01079015	女孩	2	12
n01079015	我	1	7
n01079015	觉得	2	20
n01079015	她	1	6
n01079015	应该	2	15
n01079015	是	1	9
n01079015	另	1	5
n01079015	一	1	1
n01079015	个	1	3
n01079015	助手	2	11
n01079065	艺术家	3	19
n01079065	从	1	4
n01079065	心灵	2	11
n01079065	上	1	3
n01079065	接近	2	18
n01079065	人	1	2
n01079065	只有	2	11
n01079065	那	1	6
n01079065	个	1	3
n01079065	时候	2	17
n01079065	我们	2	12
n01079065	才	1	3
n01079065	能	1	10
n01079065	摈除	2	22
n01079065	分歧	2	12
n01079065	与	1	3
n01079065	成见	2	10
n01079065	真正	2	15
n01079065	共处	2	11
n01079069	他	1	5
n01079069	还	1	7
n01079069	有	1	6
n01079069	其他	2	13
n01079069	更为	2	11
n01079069	优异	2	22
n01079069	的	1	8
n01079069	殊荣	2	19
n01079069	比如	2	10
n01079069	纽约市	3	18
n01079069	健康	2	21
n01079069	医疗	2	14
n01079069	总局	2	16
n01079069	全球	2	17
n01079069	大使	2	11
n01079069	以及	2	7
n01079069	哈佛	2	16
n01079069	商	1	11
n01079069	学院	2	17
n01079069	的	1	8
n01079069	学历	2	12
n01080039	我	1	7
n01080039	的	1	8
n01080039	生活	2	14
n01080039	已经	2	11
n01080039	可以	2	9
n01080039	令	1	5
n01080039	我	1	7
n01080039	做到	2	19
n01080039	这	1	7
n01080039	件	1	6
n01080039	事	1	8
n01080042	我	1	7
n01080042	想	1	13
n01080042	和	1	8
n01080042	他们	2	10
n01080042	一起	2	11
n01080042	看	1	9
n01080042	但	1	7
n01080042	他们	2	10
n01080042	最后	2	18
n01080042	还是	2	16
n01080042	决定	2	14
