sent_id	character	component_n	stroke_n
n01101012	认	2	4
n01101012	为	1	4
n01101012	这	2	7
n01101012	两	1	7
n01101012	个	2	3
n01101012	人	1	2
n01101012	不	1	4
n01101012	应	3	7
n01101012	该	4	8
n01101012	就	4	12
n01101012	任	3	6
n01101015	北	2	5
n01101015	京	3	8
n01101015	认	2	4
n01101015	为	1	4
n01101015	为	1	4
n01101015	了	1	2
n01101015	防	2	6
n01101015	止	1	4
n01101015	市	2	5
n01101015	内	1	4
n01101015	立	1	5
n01101015	法	3	8
n01101015	工	1	3
n01101015	作	2	7
n01101015	的	3	8
n01101015	持	3	9
n01101015	续	4	11
n01101015	瘫	3	15
n01101015	痪	4	12
n01101015	它	2	5
n01101015	的	3	8
n01101015	干	1	3
n01101015	预	2	10
n01101015	是	2	9
n01101015	必	1	5
n01101015	要	2	9
n01101015	的	3	8
n01101015	他	2	5
n01101015	说	3	9
n01101017	同	2	6
n01101017	时	2	7
n01101017	香	2	9
n01101017	港	4	12
n01101017	似	3	6
n01101017	乎	1	6
n01101017	正	2	5
n01101017	在	2	6
n01101017	防	2	6
n01101017	备	2	8
n01101017	下	1	3
n01101017	一	1	1
n01101017	波	2	8
n01101017	的	3	8
n01101017	抗	3	7
n01101017	议	2	5
n01102006	他	2	5
n01102006	告	2	7
n01102006	诉	2	7
n01102006	来	1	7
n01102006	自	1	6
n01102006	的	3	8
n01102006	安	2	6
n01102006	德	2	15
n01102006	鲁	2	12
n01102006	马	1	3
n01102006	说	3	9
n01102006	坦	3	8
n01102006	白	1	5
n01102006	来	1	7
n01102006	说	3	9
n01102006	大	1	3
n01102006	选	3	9
n01102006	是	2	9
n01102006	政	3	9
n01102006	府	3	8
n01102006	最	3	12
n01102006	不	1	4
n01102006	希	3	7
n01102006	望	3	11
n01102006	看	2	9
n01102006	到	3	8
n01102006	的	3	8
n01102006	事	1	8
n01102006	情	2	11
n01103013	他	2	5
n01103013	的	3	8
n01103013	梦	3	11
n01103013	想	3	13
n01103013	就	4	12
n01103013	是	2	9
n01103013	在	2	6
n01103013	此	2	6
n01103013	终	3	8
n01103013	结	3	9
n01103013	他	2	5
n01103013	的	3	8
n01103013	职	3	11
n01103013	业	1	5
n01103013	生	1	5
n01103013	涯	4	11
n01104011	在	2	6
n01104011	你	3	7
n01104011	主	2	5
n01104011	导	2	6
n01104011	的	3	8
n01104011	比	1	4
n01104011	赛	2	14
n01104011	中	1	4
n01104011	打	2	5
n01104011	平	1	5
n01104011	手	1	4
n01104011	并	4	6
n01104011	不	1	4
n01104011	能	2	10
n01104011	证	3	7
n01104011	明	2	8
n01104011	什	2	4
n01104011	么	2	3
n01104011	但	3	7
n01104011	如	2	6
n01104011	果	1	8
n01104011	连	2	7
n01104011	着	2	11
n01104011	三	1	3
n01104011	次	2	6
n01104011	都	3	10
n01104011	打	2	5
n01104011	平	1	5
n01104011	手	1	4
n01104011	就	4	12
n01104011	表	2	8
n01104011	明	2	8
n01104011	这	2	7
n01104011	是	2	9
n01104011	你	3	7
n01104011	的	3	8
n01104011	弱	2	11
n01104011	项	2	9
n01104019	我	1	7
n01104019	们	2	5
n01104019	很	2	9
n01104019	失	2	5
n01104019	望	3	11
n01104019	因	2	6
n01104019	为	1	4
n01104019	我	1	7
n01104019	们	2	5
n01104019	在	2	6
n01104019	主	2	5
n01104019	场	2	6
n01104019	比	1	4
n01104019	赛	2	14
n01104019	时	2	7
n01104019	丢	3	6
n01104019	了	1	2
n01104019	六	2	4
n01104019	分	2	4
n01105003	那	2	6
n01105003	一	1	1
n01105003	定	2	8
n01105003	是	2	9
n01105003	安	2	6
n01105003	迪	2	8
n01105003	四	1	5
n01105003	月	1	4
n01105003	在	2	6
n01105003	蒙	4	13
n01105003	特	3	10
n01105003	卡	2	12
n01105003	罗	2	8
n01105003	与	2	3
n01105003	伯	2	7
n01105003	诺	4	10
n01105003	瓦	1	4
n01105003	帕	2	8
n01105003	尔	2	5
n01105003	雷	2	13
n01105003	î	0	0
n01105003	对	2	5
n01105003	打	2	5
n01105003	时	2	7
n01105003	的	3	8
n01105003	情	2	11
n01105003	景	4	12
n01105013	但	3	7
n01105013	现	2	8
n01105013	在	2	6
n01105013	所	2	8
n01105013	有	2	6
n01105013	事	1	8
n01105013	都	3	10
n01105013	失	2	5
n01105013	常	2	11
n01105013	了	1	2
n01105013	并	4	6
n01105013	且	1	5
n01105013	他	2	5
n01105013	似	3	6
n01105013	乎	1	6
n01105013	一	1	1
n01105013	直	2	8
n01105013	在	2	6
n01105013	寻	2	6
n01105013	找	2	7
n01105013	答	3	12
n01105013	案	3	10
n01105023	我	1	7
n01105023	也	1	3
n01105023	想	3	13
n01105023	知	2	8
n01105023	道	2	14
n01105023	戴	4	17
n01105023	维	2	11
n01105023	斯	3	12
n01105023	杯	2	8
n01105023	是	2	9
n01105023	否	2	7
n01105023	扮	3	7
n01105023	演	3	14
n01105023	了	1	2
n01105023	重	1	9
n01105023	要	2	9
n01105023	角	1	7
n01105023	色	1	6
n01106008	年	1	6
n01106008	度	2	9
n01106008	调	3	10
n01106008	查	3	9
n01106008	还	2	7
n01106008	显	2	9
n01106008	示	1	5
n01106008	担	3	8
n01106008	心	1	4
n01106008	会	3	6
n01106008	承	1	8
n01106008	担	3	8
n01106008	新	3	12
n01106008	的	3	8
n01106008	财	2	7
n01106008	政	3	9
n01106008	负	2	6
n01106008	担	3	8
n01106008	的	3	8
n01106008	人	1	2
n01106008	数	3	13
n01106008	激	3	16
n01106008	增	4	15
n01106015	霍	2	16
n01106015	普	3	12
n01106015	利	2	7
n01106015	女	1	3
n01106015	士	1	3
n01106015	补	2	7
n01106015	充	3	6
n01106015	道	2	14
n01106015	政	3	9
n01106015	治	3	8
n01106015	风	1	4
n01106015	险	4	9
n01106015	的	3	8
n01106015	飙	3	16
n01106015	升	2	4
n01106015	不	1	4
n01106015	应	3	7
n01106015	该	4	8
n01106015	被	2	10
n01106015	忽	3	8
n01106015	视	2	8
n01107005	大	1	3
n01107005	众	3	6
n01107005	汽	4	7
n01107005	车	1	4
n01107005	欺	3	12
n01107005	诈	2	8
n01107005	的	3	8
n01107005	新	3	12
n01107005	闻	2	9
n01107005	已	1	3
n01107005	持	3	9
n01107005	续	4	11
n01107005	多	2	6
n01107005	年	1	6
n01107005	使	2	8
n01107005	该	4	8
n01107005	公	2	4
n01107005	司	2	5
n01107005	损	3	10
n01107005	失	2	5
n01107005	了	1	2
n01107005	数	3	13
n01107005	百	2	6
n01107005	亿	2	3
n01107005	欧	3	8
n01107005	元	2	4
n01107005	首	1	9
n01107005	席	2	10
n01107005	执	2	14
n01107005	行	3	6
n01107005	官	2	8
n01107005	马	1	3
n01107005	丁	1	2
n01107005	温	3	12
n01107005	特	3	10
n01107005	科	2	9
n01107005	恩	3	10
n01107005	也	1	3
n01107005	因	2	6
n01107005	此	2	6
n01107005	丢	3	6
n01107005	了	1	2
n01107005	工	1	3
n01107005	作	2	7
n01107006	还	2	7
n01107006	要	2	9
n01107006	求	1	7
n01107006	大	1	3
n01107006	众	3	6
n01107006	汽	4	7
n01107006	车	1	4
n01107006	支	2	4
n01107006	付	2	5
n01107006	巨	1	4
n01107006	额	4	15
n01107006	赔	3	12
n01107006	偿	5	11
n01107006	承	1	8
n01107006	担	3	8
n01107006	法	3	8
n01107006	律	2	9
n01107006	责	2	8
n01107006	任	3	6
n01107006	并	4	6
n01107006	接	3	11
n01107006	受	2	8
n01107006	超	4	12
n01107006	过	2	6
n01107006	亿	2	3
n01107006	欧	3	8
n01107006	元	2	4
n01107006	的	3	8
n01107006	处	2	5
n01107006	罚	3	9
n01107006	条	2	7
n01107006	款	2	12
n01107008	调	3	10
n01107008	查	3	9
n01107008	于	1	3
n01107008	六	2	4
n01107008	月	1	4
n01107008	开	2	4
n01107008	始	3	8
n01107008	调	3	10
n01107008	查	3	9
n01107008	对	2	5
n01107008	象	2	11
n01107008	主	2	5
n01107008	要	2	9
n01107008	针	2	7
n01107008	对	2	5
n01107008	温	3	12
n01107008	特	3	10
n01107008	科	2	9
n01107008	恩	3	10
n01107008	先	2	6
n01107008	生	1	5
n01107008	和	2	8
n01107008	还	2	7
n01107008	在	2	6
n01107008	汽	4	7
n01107008	车	1	4
n01107008	制	2	8
n01107008	造	3	10
n01107008	厂	1	2
n01107008	工	1	3
n01107008	作	2	7
n01107008	的	3	8
n01107008	品	3	9
n01107008	牌	3	12
n01107008	首	1	9
n01107008	席	2	10
n01107008	代	2	5
n01107008	表	2	8
n01107008	赫	2	14
n01107008	伯	2	7
n01107008	特	3	10
n01107008	迪	2	8
n01107008	斯	3	12
n01107008	先	2	6
n01107008	生	1	5
n01107010	他	2	5
n01107010	在	2	6
n01107010	年	1	6
n01107010	十	1	2
n01107010	月	1	4
n01107010	丑	1	4
n01107010	闻	2	9
n01107010	被	2	10
n01107010	揭	5	12
n01107010	露	4	21
n01107010	后	2	6
n01107010	的	3	8
n01107010	那	2	6
n01107010	个	2	3
n01107010	月	1	4
n01107010	被	2	10
n01107010	提	3	12
n01107010	拔	2	8
n01107010	为	1	4
n01107010	主	2	5
n01107010	席	2	10
n01108003	有	2	6
n01108003	人	1	2
n01108003	曾	3	12
n01108003	预	2	10
n01108003	计	2	4
n01108003	在	2	6
n01108003	七	1	2
n01108003	月	1	4
n01108003	紧	2	10
n01108003	接	3	11
n01108003	英	2	8
n01108003	国	2	8
n01108003	脱	3	11
n01108003	欧	3	8
n01108003	公	2	4
n01108003	投	3	7
n01108003	之	1	3
n01108003	后	2	6
n01108003	业	1	5
n01108003	务	2	5
n01108003	会	3	6
n01108003	开	2	4
n01108003	始	3	8
n01108003	收	2	6
n01108003	缩	5	14
n01108003	但	3	7
n01108003	其	2	8
n01108003	实	2	8
n01108003	业	1	5
n01108003	务	2	5
n01108003	最	3	12
n01108003	后	2	6
n01108003	成	2	6
n01108003	功	2	5
n01108003	地	2	6
n01108003	保	3	9
n01108003	持	3	9
n01108003	稳	4	14
n01108003	步	2	7
n01108003	增	4	15
n01108003	长	1	4
n01108005	由	1	5
n01108005	于	1	3
n01108005	顾	3	10
n01108005	客	3	9
n01108005	一	1	1
n01108005	直	2	8
n01108005	保	3	9
n01108005	持	3	9
n01108005	着	2	11
n01108005	乐	1	5
n01108005	观	2	6
n01108005	的	3	8
n01108005	态	3	8
n01108005	度	2	9
n01108005	零	4	13
n01108005	售	2	11
n01108005	和	2	8
n01108005	批	2	7
n01108005	发	3	5
n01108005	方	1	4
n01108005	面	1	9
n01108005	的	3	8
n01108005	业	1	5
n01108005	务	2	5
n01108005	不	1	4
n01108005	断	3	11
n01108005	扩	2	6
n01108005	展	2	10
n01108005	消	3	10
n01108005	费	2	9
n01108005	者	2	8
n01108005	服	2	8
n01108005	务	2	5
n01108005	公	2	4
n01108005	司	2	5
n01108005	也	1	3
n01108005	不	1	4
n01108005	断	3	11
n01108005	增	4	15
n01108005	加	2	5
n01108015	但	3	7
n01108015	是	2	9
n01108015	他	2	5
n01108015	的	3	8
n01108015	支	2	4
n01108015	出	2	5
n01108015	能	2	10
n01108015	力	1	2
n01108015	将	3	9
n01108015	会	3	6
n01108015	受	2	8
n01108015	限	2	8
n01108015	因	2	6
n01108015	为	1	4
n01108015	政	3	9
n01108015	府	3	8
n01108015	仍	2	6
n01108015	旧	2	5
n01108015	有	2	6
n01108015	很	2	9
n01108015	大	1	3
n01108015	的	3	8
n01108015	预	2	10
n01108015	算	3	14
n01108015	赤	1	7
n01108015	字	2	6
n01109008	费	2	9
n01109008	用	1	5
n01109008	每	2	7
n01109008	个	2	3
n01109008	月	1	4
n01109008	都	3	10
n01109008	会	3	6
n01109008	变	5	8
n01109008	预	2	10
n01109008	计	2	4
n01109008	价	3	6
n01109008	格	3	10
n01109008	会	3	6
n01109008	在	2	6
n01109008	冬	2	5
n01109008	季	2	8
n01109008	因	2	6
n01109008	用	1	5
n01109008	量	4	12
n01109008	增	4	15
n01109008	加	2	5
n01109008	而	1	6
n01109008	上	1	3
n01109008	涨	3	10
n01109012	能	2	10
n01109012	源	3	13
n01109012	公	2	4
n01109012	司	2	5
n01109012	的	3	8
n01109012	固	3	8
n01109012	定	2	8
n01109012	费	2	9
n01109012	用	1	5
n01109012	为	1	4
n01109012	英	2	8
n01109012	镑	3	15
n01109012	而	1	6
n01109012	公	2	4
n01109012	司	2	5
n01109012	的	3	8
n01109012	顾	3	10
n01109012	客	3	9
n01109012	要	2	9
n01109012	支	2	4
n01109012	付	2	5
n01109012	大	1	3
n01109012	概	3	13
n01109012	英	2	8
n01109012	镑	3	15
n01109012	作	2	7
n01109012	为	1	4
n01109012	的	3	8
n01109012	费	2	9
n01109012	用	1	5
n01109022	或	2	8
n01109022	者	2	8
n01109022	说	3	9
n01109022	这	2	7
n01109022	是	2	9
n01109022	一	1	1
n01109022	个	2	3
n01109022	昂	3	8
n01109022	贵	2	9
n01109022	的	3	8
n01109022	标	2	9
n01109022	准	2	10
n01109022	还	2	7
n01109022	是	2	9
n01109022	预	2	10
n01109022	付	2	5
n01109022	款	2	12
n01109022	收	2	6
n01109022	费	2	9
n01109022	制	2	8
n01110006	运	3	7
n01110006	气	3	4
n01110006	不	1	4
n01110006	差	2	9
n01110006	且	1	5
n01110006	拥	2	8
n01110006	有	2	6
n01110006	£	0	0
n01110006	债	3	10
n01110006	券	2	8
n01110006	的	3	8
n01110006	投	3	7
n01110006	资	3	10
n01110006	人	1	2
n01110006	有	2	6
n01110006	望	3	11
n01110006	每	2	7
n01110006	年	1	6
n01110006	获	3	10
n01110006	得	2	11
n01110006	£	0	0
n01110006	的	3	8
n01110006	奖	3	9
n01110006	金	1	8
n01110008	如	2	6
n01110008	果	1	8
n01110008	他	2	5
n01110008	们	2	5
n01110008	这	2	7
n01110008	样	2	10
n01110008	做	4	11
n01110008	了	1	2
n01110008	那	2	6
n01110008	么	2	3
n01110008	有	2	6
n01110008	奖	3	9
n01110008	债	3	10
n01110008	券	2	8
n01110008	奖	3	9
n01110008	与	2	3
n01110008	其	2	8
n01110008	他	2	5
n01110008	普	3	12
n01110008	通	3	10
n01110008	储	4	12
n01110008	蓄	3	13
n01110008	帐	2	7
n01110008	户	1	4
n01110008	将	3	9
n01110008	没	3	7
n01110008	有	2	6
n01110008	任	3	6
n01110008	何	3	7
n01110008	区	2	4
n01110008	别	3	7
n01110022	投	3	7
n01110022	资	3	10
n01110022	在	2	6
n01110022	溢	3	13
n01110022	价	3	6
n01110022	债	3	10
n01110022	券	2	8
n01110022	和	2	8
n01110022	其	2	8
n01110022	他	2	5
n01110022	国	2	8
n01110022	民	1	5
n01110022	储	4	12
n01110022	蓄	3	13
n01110022	和	2	8
n01110022	投	3	7
n01110022	资	3	10
n01110022	帐	2	7
n01110022	户	1	4
n01110022	里	2	7
n01110022	的	3	8
n01110022	钱	2	10
n01110022	被	2	10
n01110022	当	2	6
n01110022	作	2	7
n01110022	筹	3	13
n01110022	募	4	12
n01110022	政	3	9
n01110022	府	3	8
n01110022	开	2	4
n01110022	支	2	4
n01110022	的	3	8
n01110022	基	3	11
n01110022	金	1	8
n01111018	这	2	7
n01111018	并	4	6
n01111018	没	3	7
n01111018	有	2	6
n01111018	阻	2	7
n01111018	止	1	4
n01111018	投	3	7
n01111018	资	3	10
n01111018	者	2	8
n01111018	们	2	5
n01111018	成	2	6
n01111018	群	3	13
n01111018	结	3	9
n01111018	队	2	4
n01111018	地	2	6
n01111018	把	2	7
n01111018	钱	2	10
n01111018	投	3	7
n01111018	到	3	8
n01111018	基	3	11
n01111018	金	1	8
n01111018	中	1	4
n01111018	去	2	5
n01111021	紧	2	10
n01111021	随	4	11
n01111021	其	2	8
n01111021	后	2	6
n01111021	的	3	8
n01111021	是	2	9
n01111021	英	2	8
n01111021	杰	2	8
n01111021	华	3	6
n01111021	投	3	7
n01111021	资	3	10
n01111021	公	2	4
n01111021	司	2	5
n01111021	的	3	8
n01111021	多	2	6
n01111021	元	2	4
n01111021	目	1	5
n01111021	标	2	9
n01111021	收	2	6
n01111021	益	2	10
n01111021	型	4	9
n01111021	基	3	11
n01111021	金	1	8
n01111021	和	2	8
n01111021	多	2	6
n01111021	元	2	4
n01111021	高	4	10
n01111021	收	2	6
n01111021	益	2	10
n01111021	型	4	9
n01111021	基	3	11
n01111021	金	1	8
n01111021	投	3	7
n01111021	资	3	10
n01111021	人	1	2
n01111021	分	2	4
n01111021	别	3	7
n01111021	投	3	7
n01111021	资	3	10
n01111021	了	1	2
n01111021	亿	2	3
n01111021	英	2	8
n01111021	镑	3	15
n01111021	和	2	8
n01111021	亿	2	3
n01111021	英	2	8
n01111021	镑	3	15
n01111030	这	2	7
n01111030	意	2	13
n01111030	味	2	8
n01111030	着	2	11
n01111030	他	2	5
n01111030	们	2	5
n01111030	不	1	4
n01111030	能	2	10
n01111030	像	3	13
n01111030	海	3	10
n01111030	外	2	5
n01111030	资	3	10
n01111030	产	2	6
n01111030	一	1	1
n01111030	样	2	10
n01111030	从	2	4
n01111030	英	2	8
n01111030	镑	3	15
n01111030	贬	3	8
n01111030	值	3	10
n01111030	这	2	7
n01111030	一	1	1
n01111030	事	1	8
n01111030	件	2	6
n01111030	中	1	4
n01111030	获	3	10
n01111030	利	2	7
n01112002	阿	3	7
n01112002	迪	2	8
n01112002	达	2	6
n01112002	斯	3	12
n01112002	通	3	10
n01112002	过	2	6
n01112002	用	1	5
n01112002	漂	3	14
n01112002	浮	3	10
n01112002	在	2	6
n01112002	世	1	5
n01112002	界	3	9
n01112002	各	2	6
n01112002	地	2	6
n01112002	的	3	8
n01112002	废	4	8
n01112002	料	2	10
n01112002	制	2	8
n01112002	造	3	10
n01112002	鞋	3	15
n01112002	子	1	3
n01112002	来	1	7
n01112002	协	2	6
n01112002	助	2	7
n01112002	清	2	11
n01112002	理	3	11
n01112002	海	3	10
n01112002	洋	2	9
n01112012	消	3	10
n01112012	费	2	9
n01112012	者	2	8
n01112012	可	2	5
n01112012	以	2	4
n01112012	刺	2	8
n01112012	激	3	16
n01112012	对	2	5
n01112012	改	2	7
n01112012	变	5	8
n01112012	的	3	8
n01112012	需	2	14
n01112012	求	1	7
n01112014	一	1	1
n01112014	月	1	4
n01112014	的	3	8
n01112014	一	1	1
n01112014	份	3	6
n01112014	重	1	9
n01112014	要	2	9
n01112014	报	2	7
n01112014	告	2	7
n01112014	显	2	9
n01112014	示	1	5
n01112014	除	3	9
n01112014	非	1	8
n01112014	全	2	6
n01112014	世	1	5
n01112014	界	3	9
n01112014	共	2	6
n01112014	同	2	6
n01112014	采	2	8
n01112014	取	2	8
n01112014	根	2	10
n01112014	本	1	5
n01112014	性	2	8
n01112014	措	4	11
n01112014	施	2	9
n01112014	阻	2	7
n01112014	止	1	4
n01112014	将	3	9
n01112014	垃	2	8
n01112014	圾	2	6
n01112014	排	2	11
n01112014	入	1	2
n01112014	海	3	10
n01112014	洋	2	9
n01112014	否	2	7
n01112014	则	2	6
n01112014	到	3	8
n01112014	了	1	2
n01112014	年	1	6
n01112014	海	3	10
n01112014	里	2	7
n01112014	的	3	8
n01112014	塑	4	13
n01112014	料	2	10
n01112014	可	2	5
n01112014	能	2	10
n01112014	比	1	4
n01112014	鱼	1	8
n01112014	还	2	7
n01112014	多	2	6
n01113021	经	2	8
n01113021	过	2	6
n01113021	一	1	1
n01113021	些	3	8
n01113021	奇	3	8
n01113021	迹	5	9
n01113021	般	3	10
n01113021	的	3	8
n01113021	手	1	4
n01113021	术	2	5
n01113021	和	2	8
n01113021	很	2	9
n01113021	多	2	6
n01113021	非	1	8
n01113021	常	2	11
n01113021	艰	2	8
n01113021	难	2	10
n01113021	的	3	8
n01113021	康	2	11
n01113021	复	2	9
n01113021	治	3	8
n01113021	疗	2	7
n01113021	之	1	3
n01113021	后	2	6
n01113021	我	1	7
n01113021	已	1	3
n01113021	经	2	8
n01113021	完	3	7
n01113021	全	2	6
n01113021	康	2	11
n01113021	复	2	9
n01114012	他	2	5
n01114012	警	5	19
n01114012	告	2	7
n01114012	说	3	9
n01114012	现	2	8
n01114012	在	2	6
n01114012	国	2	8
n01114012	民	1	5
n01114012	保	3	9
n01114012	健	3	10
n01114012	署	3	13
n01114012	正	2	5
n01114012	处	2	5
n01114012	于	1	3
n01114012	巨	1	4
n01114012	大	1	3
n01114012	的	3	8
n01114012	压	3	6
n01114012	力	1	2
n01114012	之	1	3
n01114012	下	1	3
n01114012	并	4	6
n01114012	敦	4	12
n01114012	促	3	9
n01114012	公	2	4
n01114012	众	3	6
n01114012	为	1	4
n01114012	他	2	5
n01114012	们	2	5
n01114012	自	1	6
n01114012	己	1	3
n01114012	的	3	8
n01114012	健	3	10
n01114012	康	2	11
n01114012	承	1	8
n01114012	担	3	8
n01114012	更	1	7
n01114012	多	2	6
n01114012	的	3	8
n01114012	责	2	8
n01114012	任	3	6
n01114025	十	1	2
n01114025	个	2	3
n01114025	成	2	6
n01114025	年	1	6
n01114025	人	1	2
n01114025	中	1	4
n01114025	有	2	6
n01114025	四	1	5
n01114025	个	2	3
n01114025	曾	3	12
n01114025	因	2	6
n01114025	糟	3	17
n01114025	糕	3	16
n01114025	的	3	8
n01114025	天	2	4
n01114025	气	3	4
n01114025	而	1	6
n01114025	受	2	8
n01114025	伤	3	6
n01114025	而	1	6
n01114025	十	1	2
n01114025	个	2	3
n01114025	中	1	4
n01114025	有	2	6
n01114025	九	1	2
n01114025	个	2	3
n01114025	低	3	7
n01114025	估	3	7
n01114025	了	1	2
n01114025	英	2	8
n01114025	国	2	8
n01114025	冬	2	5
n01114025	天	2	4
n01114025	的	3	8
n01114025	寒	2	12
n01114025	冷	4	7
n01114025	程	3	12
n01114025	度	2	9
n01115005	他	2	5
n01115005	们	2	5
n01115005	将	3	9
n01115005	会	3	6
n01115005	在	2	6
n01115005	六	2	4
n01115005	月	1	4
n01115005	十	1	2
n01115005	日	1	4
n01115005	周	2	8
n01115005	六	2	4
n01115005	演	3	14
n01115005	出	2	5
n01115013	去	2	5
n01115013	年	1	6
n01115013	是	2	9
n01115013	不	1	4
n01115013	可	2	5
n01115013	思	2	9
n01115013	议	2	5
n01115013	的	3	8
n01115013	一	1	1
n01115013	年	1	6
n01115013	我	1	7
n01115013	已	1	3
n01115013	经	2	8
n01115013	准	2	10
n01115013	备	2	8
n01115013	好	2	6
n01115013	我	1	7
n01115013	们	2	5
n01115013	在	2	6
n01115013	年	1	6
n01115013	更	1	7
n01115013	好	2	6
n01115013	地	2	6
n01115013	回	2	6
n01115013	归	2	5
n01116009	在	2	6
n01116009	六	2	4
n01116009	十	1	2
n01116009	年	1	6
n01116009	代	2	5
n01116009	中	1	4
n01116009	期	3	12
n01116009	她	2	6
n01116009	开	2	4
n01116009	始	3	8
n01116009	在	2	6
n01116009	马	1	3
n01116009	拉	2	8
n01116009	萨	4	11
n01116009	德	2	15
n01116009	这	2	7
n01116009	部	3	10
n01116009	电	1	5
n01116009	影	5	15
n01116009	中	1	4
n01116009	扮	3	7
n01116009	演	3	14
n01116009	精	2	14
n01116009	神	2	9
n01116009	病	3	10
n01116009	病	3	10
n01116009	人	1	2
n01116014	裙	3	12
n01116014	子	1	3
n01116014	很	2	9
n01116014	现	2	8
n01116014	代	2	5
n01116014	化	2	4
n01116018	她	2	6
n01116018	所	2	8
n01116018	有	2	6
n01116018	的	3	8
n01116018	精	2	14
n01116018	力	1	2
n01116018	都	3	10
n01116018	是	2	9
n01116018	从	2	4
n01116018	哪	3	9
n01116018	儿	1	2
n01116018	来	1	7
n01116018	的	3	8
n01116018	或	2	8
n01116018	者	2	8
n01116018	那	2	6
n01116018	种	2	9
n01116018	能	2	10
n01116018	引	2	4
n01116018	发	3	5
n01116018	冲	2	6
n01116018	击	2	5
n01116018	波	2	8
n01116018	的	3	8
n01116018	吼	3	7
n01116018	声	2	7
n01116018	是	2	9
n01116018	从	2	4
n01116018	哪	3	9
n01116018	儿	1	2
n01116018	来	1	7
n01116018	的	3	8
n01116021	对	2	5
n01116021	峙	3	9
n01116021	时	2	7
n01116021	她	2	6
n01116021	脖	3	11
n01116021	子	1	3
n01116021	前	3	9
n01116021	伸	2	7
n01116021	青	1	8
n01116021	筋	3	12
n01116021	暴	2	15
n01116021	起	3	10
n01116021	手	1	4
n01116021	不	1	4
n01116021	断	3	11
n01116021	抖	2	7
n01116021	动	3	6
n01116035	但	3	7
n01116035	是	2	9
n01116035	谁	2	10
n01116035	能	2	10
n01116035	挑	2	9
n01116035	剔	4	10
n01116035	格	3	10
n01116035	伦	3	6
n01116035	达	2	6
n01116035	的	3	8
n01116035	精	2	14
n01116035	彩	3	11
n01116035	表	2	8
n01116035	现	2	8
n01117007	数	3	13
n01117007	十	1	2
n01117007	年	1	6
n01117007	来	1	7
n01117007	他	2	5
n01117007	一	1	1
n01117007	直	2	8
n01117007	在	2	6
n01117007	从	2	4
n01117007	事	1	8
n01117007	广	1	3
n01117007	播	3	15
n01117007	和	2	8
n01117007	电	1	5
n01117007	视	2	8
n01117007	的	3	8
n01117007	新	3	12
n01117007	闻	2	9
n01117007	及	1	3
n01117007	时	2	7
n01117007	事	1	8
n01117007	工	1	3
n01117007	作	2	7
n01117014	理	3	11
n01117014	论	3	6
n01117014	上	1	3
n01117014	如	2	6
n01117014	果	1	8
n01117014	做	4	11
n01117014	的	3	8
n01117014	对	2	5
n01117014	的	3	8
n01117014	话	2	8
n01117014	就	4	12
n01117014	检	4	11
n01117014	测	3	9
n01117014	不	1	4
n01117014	到	3	8
n01118003	放	2	8
n01118003	下	1	3
n01118003	麦	2	7
n01118003	克	3	7
n01118003	风	1	4
n01118010	根	2	10
n01118010	据	4	11
n01118010	导	2	6
n01118010	演	3	14
n01118010	自	1	6
n01118010	己	1	3
n01118010	的	3	8
n01118010	统	4	9
n01118010	计	2	4
n01118010	到	3	8
n01118010	目	1	5
n01118010	前	3	9
n01118010	为	1	4
n01118010	止	1	4
n01118010	他	2	5
n01118010	已	1	3
n01118010	经	2	8
n01118010	拍	2	8
n01118010	了	1	2
n01118010	八	1	2
n01118010	部	3	10
n01118010	剧	4	10
n01118010	情	2	11
n01118010	片	1	4
n01118017	电	1	5
n01118017	影	5	15
n01118017	院	4	9
n01118017	发	3	5
n01118017	生	1	5
n01118017	了	1	2
n01118017	如	2	6
n01118017	此	2	6
n01118017	巨	1	4
n01118017	变	5	8
n01118017	以	2	4
n01118017	至	2	6
n01118017	于	1	3
n01118017	好	2	6
n01118017	莱	2	10
n01118017	坞	3	7
n01118017	已	1	3
n01118017	经	2	8
n01118017	疏	2	12
n01118017	远	3	7
n01118017	了	1	2
n01118017	家	2	10
n01118017	庭	3	9
n01118017	观	2	6
n01118017	众	3	6
n01119011	从	2	4
n01119011	导	2	6
n01119011	演	3	14
n01119011	的	3	8
n01119011	角	1	7
n01119011	度	2	9
n01119011	来	1	7
n01119011	看	2	9
n01119011	这	2	7
n01119011	部	3	10
n01119011	电	1	5
n01119011	影	5	15
n01119011	处	2	5
n01119011	在	2	6
n01119011	欢	2	6
n01119011	乐	1	5
n01119011	的	3	8
n01119011	家	2	10
n01119011	庭	3	9
n01119011	闹	3	8
n01119011	剧	4	10
n01119011	和	2	8
n01119011	沈	2	7
n01119011	重	1	9
n01119011	的	3	8
n01119011	社	2	7
n01119011	会	3	6
n01119011	戏	2	6
n01119011	剧	4	10
n01119011	之	1	3
n01119011	间	2	7
n01119011	的	3	8
n01119011	的	3	8
n01119011	不	1	4
n01119011	稳	4	14
n01119011	定	2	8
n01119011	平	1	5
n01119011	衡	4	16
n01119012	从	2	4
n01119012	某	2	9
n01119012	种	2	9
n01119012	层	3	7
n01119012	面	1	9
n01119012	上	1	3
n01119012	来	1	7
n01119012	说	3	9
n01119012	它	2	5
n01119012	和	2	8
n01119012	蔼	6	14
n01119012	可	2	5
