sent_id	word_sound	upos	character_token_n	sound_n
M040018	['de']	u	1	2
M040018	['qian', 'ren', 'l#']	n	3	9
M040018	['ye']	d	1	2
M040018	['he']	c	1	2
M040018	['wo', 'men']	r	2	5
M040018	['yi', 'yaŋ']	u	2	5
M040018	['$uan']	v	1	4
M040018	['$#']	u	1	2
M040018	['pi', 'xie']	n	2	5
M040018	['d#']	v	1	2
M040018	['$#']	u	1	2
M040018	['jjəŋ', 'm#']	a	2	6
M040018	['de']	u	1	2
M040018	['$#', '$i']	n	2	4
M040018	['yoŋ', 'y#']	v	2	5
M040018	['wu', 'qi']	n	2	4
M040018	['he']	c	1	2
M040018	['huo', 'bi']	n	2	5
M040018	['y#']	v	1	2
M040018	['$#']	u	1	2
M040018	['guaŋ', 'kuo']	a	2	7
M040018	['de']	u	1	2
M040018	['c#', '$i', '$aŋ']	n	3	7
M040018	['he']	c	1	2
M040018	['wo', 'men']	r	2	5
M040018	['yi', 'yaŋ']	u	2	5
M040018	['li', 'yoŋ']	v	2	5
M040018	['ɥæn', 'zi', 'neŋ']	n	3	8
M040019	['$i', '$i']	c	2	4
M040019	['wo', 'men']	r	2	5
M040019	['wu', 'fa']	v	2	4
M040019	['$i', 'd#']	v	2	4
M040019	['ta', 'men']	r	2	5
M040019	['w#', 'he']	r	2	4
M040019	['z#', 'xiaŋ']	v	2	6
M040019	['le']	u	1	2
M040019	['mie', 'jue']	vn	2	6
M040019	['ru', 'guo']	c	2	5
M040019	['wo', 'men']	r	2	5
M040019	['li#', 'jie']	v	2	6
M040019	['$e']	r	1	2
M040019	['yi', 'qie']	r	2	5
M040019	['ye', 'xu']	d	2	4
M040019	['dui']	p	1	3
M040019	['xian', 'cwən']	v	2	8
M040019	['ren', 'l#']	n	2	5
M040019	['de']	u	1	2
M040019	['fa', '$an']	vn	2	5
M040019	['$i']	v	1	2
M040019	['yi', 'ge']	m	2	4
M040019	['$en', 'ke']	a	2	5
M040019	['he']	c	1	2
M040019	['ji#', 'xun']	n	2	6
M040020	['daŋ', 'ran']	d	2	6
M040020	['y#']	v	1	2
M040020	['xiaŋ']	v	1	4
M040020	['$eŋ', 'mjəŋ']	v	2	7
M040020	['$e']	r	1	2
M040020	['yi', 'qie']	r	2	5
M040020	['zui', 'h#']	d	2	5
M040020	['de']	u	1	2
M040020	['ban', 'fa']	n	2	5
M040020	['$i']	v	1	2
M040020	['qu']	v	1	2
M040020	['na', 'ge']	r	2	4
M040020	['ge']	v	1	2
M040020	['d#']	q	1	2
M040020	['zu', 'xian']	n	2	6
M040020	['na', 'li']	r	2	4
M040020	['kan']	v	1	3
M040020	['yi']	m	1	2
M040020	['kan']	v	1	3
M040020	['d#']	v	1	2
M040020	['na', 'ge']	r	2	4
M040020	['ju']	p	1	2
M040020	['wo', 'men']	r	2	5
M040020	['duo', 'nian']	m	2	7
M040020	['de']	u	1	2
M040020	['$i', 'd#']	n	2	4
M040020	['li']	f	1	2
M040020	['qin', '$en']	d	2	6
M040020	['ljəŋ', 'lue']	v	2	7
M040020	['yi', 'fan']	m	2	5
M040021	['ke', '$i']	c	2	4
M040021	['wo']	r	1	2
M040021	['$i', 'd#']	v	2	4
M040021	['$e']	r	1	2
M040021	['$i']	v	1	2
M040021	['bu']	d	1	2
M040021	['ke', 'neŋ']	v	2	5
M040021	['de']	u	1	2
M040022	['h#', 'ge']	nr	2	4
M040022	['z#']	p	1	2
M040022	['ta']	r	1	2
M040022	['de']	u	1	2
M040022	['lwən', 'wen']	n	2	7
M040022	['zui', 'h#']	f	2	5
M040022	['yi', 'han']	a	2	5
M040022	['di']	u	1	2
M040022	['xie', 'd#']	v	2	5
M040023	['bu']	d	1	2
M040023	['nin']	r	1	3
M040023	['de']	u	1	2
M040023	['xiaŋ', 'fa']	n	2	6
M040023	['wan', 'quan']	ad	2	7
M040023	['y#']	v	1	2
M040023	['ke', 'neŋ']	v	2	5
M040023	['$i', 'xian']	v	2	6
M040024	['raŋ']	v	1	3
M040024	['wo']	r	1	2
M040024	['l#']	v	1	2
M040024	['baŋ', '$u']	v	2	5
M040024	['nin']	r	1	3
M040024	['ba']	y	1	2
M040025	['h#', 'ge']	nr	2	4
M040025	['de']	u	1	2
M040025	['lwən', 'wen']	n	2	7
M040025	['fa', 'bi#']	v	2	5
M040025	['ge']	q	1	2
M040025	['ɥe']	n	1	2
M040025	['h#']	f	1	2
M040025	['ta']	r	1	2
M040025	['$#', 'd#']	v	2	4
M040025	['le']	u	1	2
M040025	['da']	a	1	2
M040025	['fa', 'mjəŋ', 'jia']	n	3	9
M040025	['k#', 'mwo']	nr	2	5
M040025	['de']	u	1	2
M040025	['yi']	m	1	2
M040025	['feŋ']	q	1	3
M040025	['hui', 'xin']	n	2	6
M040026	['xin']	n	1	3
M040026	['$oŋ']	f	1	3
M040026	['hen']	d	1	3
M040026	['ken', 'djəŋ']	v	2	7
M040026	['di']	u	1	2
M040026	['g#', 'su']	v	2	4
M040026	['ta']	r	1	2
M040026	['k#', 'mwo']	nr	2	5
M040026	['ke', 'neŋ']	v	2	5
M040026	['baŋ', '$u']	v	2	5
M040026	['h#', 'ge']	nr	2	4
M040026	['fa', 'mjəŋ']	v	2	6
M040026	['yi']	m	1	2
M040026	['bu']	q	1	2
M040026	['$i', 'koŋ']	n	2	5
M040026	['$uan', 'huan', 'qi']	n	3	10
M040026	['raŋ']	v	1	3
M040026	['ren', 'l#']	n	2	5
M040026	['neŋ', 'g#']	v	2	5
M040026	['toŋ', 'guo']	p	2	6
M040026	['$i', 'koŋ']	n	2	5
M040026	['de']	u	1	2
M040026	['$uan', 'huan']	vn	2	8
M040026	['hui', 'd#']	v	2	5
M040026	['qian']	f	1	4
M040027	['yu', '$i']	c	2	4
M040027	['h#', 'ge']	nr	2	4
M040027	['z#']	p	1	2
M040027	['k#', 'mwo']	nr	2	5
M040027	['de']	u	1	2
M040027	['baŋ', '$u']	vn	2	5
M040027	['xia']	f	1	3
M040027	['k#', '$i']	v	2	4
M040027	['le']	u	1	2
M040027	['di', 'er']	m	2	4
M040027	['xiaŋ']	q	1	4
M040027	['goŋ', 'zuo']	vn	2	6
M040027	['yi']	m	1	2
M040027	['$aŋ', '$aŋ']	n	2	6
M040027	['da']	v	1	2
M040027	['nian']	q	1	4
M040027	['de']	u	1	2
M040027	['yan', 'jiu']	vn	2	6
M040027	['yu']	c	1	2
M040027	['$i', 'yan']	vn	2	5
M040027	['jjəŋ', 'guo']	p	2	7
M040027	['wu', '$u']	m	2	4
M040027	['ci']	q	1	2
M040027	['de']	u	1	2
M040027	['$i', 'b#']	vn	2	4
M040027	['h#']	f	1	2
M040027	['duo']	m	1	3
M040027	['sui']	q	1	3
M040027	['de']	u	1	2
M040027	['h#', 'ge']	nr	2	4
M040027	['he']	c	1	2
M040027	['duo']	m	1	3
M040027	['sui']	q	1	3
M040027	['de']	u	1	2
M040027	['k#', 'mwo']	nr	2	5
M040027	['$oŋ', 'yu']	d	2	5
M040027	['$eŋ', 'goŋ']	a	2	6
M040027	['di']	u	1	2
M040027	['$i', 'z#']	v	2	4
M040027	['$u']	v	1	2
M040027	['di', 'yi']	m	2	4
M040027	['bu']	q	1	2
M040027	['$i', 'koŋ']	n	2	5
M040027	['$uan', 'huan', 'qi']	n	3	10
M040028	['$e', 'ge']	r	2	4
M040028	['zu']	d	1	2
M040028	['y#']	v	1	2
M040028	['liaŋ']	m	1	4
M040028	['mi']	q	1	2
M040028	['kuan']	a	1	4
M040028	['de']	u	1	2
M040028	['ji', 'qi']	n	2	4
M040028	['$u', 'y#']	b	2	4
M040028	['goŋ', 'neŋ']	n	2	6
M040028	['$i']	v	1	2
M040028	['baŋ', '$u']	v	2	5
M040028	['ren', 'l#']	n	2	5
M040028	['$oŋ', 'fan']	v	2	6
M040028	['guo', 'qu']	t	2	5
M040028	['$i', 'y#']	c	2	4
M040028	['ni']	r	1	2
M040028	['xuan', 'djəŋ']	v	2	8
M040028	['m#', 'ge']	r	2	4
M040028	['guo', 'qu']	t	2	5
M040028	['de']	u	1	2
M040028	['$i', 'jian']	n	2	6
M040028	['an']	p	1	2
M040028	['doŋ']	v	1	3
M040028	['an', 'niu']	n	2	5
M040028	['fen', '$oŋ']	q	2	6
M040028	['h#']	f	1	2
M040028	['ni']	r	1	2
M040028	['jiu']	d	1	3
M040028	['jin', 'ru']	v	2	5
M040028	['ni']	r	1	2
M040028	['xuan', 'djəŋ']	v	2	8
M040028	['de']	u	1	2
M040028	['na', 'ge']	r	2	4
M040028	['nian', 'd#']	n	2	6
M040028	['kan', 'd#']	v	2	5
M040028	['guo', 'qu']	t	2	5
M040028	['de']	u	1	2
M040028	['jjəŋ', 'se']	n	2	6
M040028	['ren', 'wu']	n	2	5
M040029	['dan', '$i']	c	2	5
M040029	['ni']	r	1	2
M040029	['bjəŋ']	d	1	4
M040029	['bu', 'neŋ']	v	2	5
M040029	['z#']	p	1	2
M040029	['guo', 'qu']	t	2	5
M040029	['tjəŋ', 'liu']	v	2	7
M040029	['hen']	d	1	3
M040029	['jiu']	a	1	3
M040029	['yi', 'ge']	m	2	4
M040029	['xjəŋ', 'qi']	n	2	6
M040029	['h#']	f	1	2
M040029	['ni']	r	1	2
M040029	['bi', 'xu']	d	2	4
M040029	['$oŋ', 'fan']	v	2	6
M040029	['xian', 'z#']	t	2	6
M040029	['f#', 'ze']	c	2	4
M040029	['ni']	r	1	2
M040029	['jiaŋ']	d	1	4
M040029	['he']	c	1	2
M040029	['guo', 'qu']	t	2	5
M040029	['yi', 'qi']	s	2	4
M040029	['hua', 'w#']	v	2	5
M040029	['yi']	m	1	2
M040029	['tuan']	q	1	4
M040029	['yan', 'wu']	n	2	5
M040029	['$e', 'di']	ad	2	4
M040029	['xi#', '$i']	v	2	5
M040030	['yi', 'ge']	m	2	4
M040030	['xjəŋ', 'qi']	n	2	6
M040030	['zu', 'g#']	v	2	4
M040030	['le']	y	1	2
M040030	['wo', 'men']	r	2	5
M040030	['ke', 'yi']	v	2	4
M040030	['kan', 'd#']	v	2	5
M040030	['wo', 'men']	r	2	5
M040030	['xiaŋ']	v	1	4
M040030	['kan']	v	1	3
M040030	['de']	u	1	2
M040030	['doŋ', 'xi']	n	2	5
M040031	['h#', 'ge']	nr	2	4
M040031	['he']	c	1	2
M040031	['k#', 'mwo']	nr	2	5
M040031	['$en', 'qjəŋ']	n	2	7
M040031	['di']	u	1	2
M040031	['kan']	v	1	3
M040031	['$#']	u	1	2
M040031	['ta', 'men']	r	2	5
M040031	['nian']	q	1	4
M040031	['xin', 'xie']	n	2	6
M040031	['suo']	u	1	3
M040031	['de', 'd#']	v	2	4
M040031	['de']	u	1	2
M040031	['$e', 'bu']	r	2	4
M040031	['ji', 'qi']	n	2	4
M040031	['xiaŋ']	p	1	4
M040031	['kan']	v	1	3
M040031	['$#']	u	1	2
M040031	['zi', 'ji']	r	2	4
M040031	['de']	u	1	2
M040031	['h#', 'zi']	n	2	4
M040032	['ba']	p	1	2
M040032	['ta']	r	1	2
M040032	['djəŋ', 'w#']	v	2	6
M040032	['z#']	p	1	2
M040032	['qian']	f	1	4
M040032	['na', 'li']	r	2	4
M040032	['zui']	d	1	3
M040032	['y#']	v	1	2
M040032	['ke', 'neŋ']	v	2	5
M040032	['kan', 'd#']	v	2	5
M040032	['qian', 'ren', 'l#']	n	3	9
M040033	['h#', 'ge']	nr	2	4
M040033	['jian', 'xin']	v	2	7
M040033	['qian', 'ren', 'l#']	n	3	9
M040033	['cwən', 'z#']	v	2	6
M040033	['yu']	p	1	2
M040033	['qian']	f	1	4
M040033	['de']	u	1	2
M040033	['di', 'qiu']	n	2	5
M040033	['$aŋ']	f	1	3
M040034	['jie', 'xia', 'l#']	l	3	8
M040034	['liaŋ']	m	1	4
M040034	['w#']	q	1	2
M040034	['ke', 'xue', 'jia']	n	3	8
M040034	['y#']	v	1	2
M040034	['zuo']	v	1	3
M040034	['de']	u	1	2
M040034	['$i', 'qjəŋ']	n	2	6
M040034	['jiu', '$i']	v	2	5
M040034	['xiaŋ']	p	1	4
M040034	['quan']	a	1	4
M040034	['$e', 'hui']	n	2	5
M040034	['$eŋ', 'qiu']	v	2	6
M040034	['yi', 'ge']	m	2	4
M040034	['yoŋ', 'gan']	an	2	6
M040034	['er']	c	1	2
M040034	['coŋ', 'mjəŋ']	a	2	7
M040034	['de']	u	1	2
M040034	['qjəŋ', 'nian', 'ren']	n	3	11
M040034	['raŋ']	v	1	3
M040034	['ta']	r	1	2
M040034	['$oŋ', 'daŋ']	v	2	6
M040034	['xian', 'cwən']	v	2	8
M040034	['ren', 'l#']	n	2	5
M040034	['de']	u	1	2
M040034	['$i', '$e']	n	2	4
M040035	['$e']	r	1	2
M040035	['w#']	q	1	2
M040035	['$i', '$e']	n	2	4
M040035	['y#']	v	1	2
M040035	['li', 'yoŋ']	v	2	5
M040035	['$i', 'koŋ']	n	2	5
M040035	['$uan', 'huan', 'qi']	n	3	10
M040035	['hui', 'd#']	v	2	5
M040035	['qian']	f	1	4
M040035	['de']	b	1	2
M040035	['di', 'qiu']	n	2	5
M040035	['qin', 'yan']	d	2	6
M040035	['kan', 'd#']	v	2	5
M040035	['qian', 'ren', 'l#']	n	3	9
M040035	['jiu', 'jjəŋ']	d	2	7
M040035	['fa', '$eŋ']	v	2	5
M040035	['le']	u	1	2
M040035	['$en', 'me']	r	2	5
M040035	['$i', 'qjəŋ']	n	2	6
M040036	['$#', 'd#']	v	2	4
M040036	['yi', 'ge']	m	2	4
M040036	['$i', 'he']	v	2	4
M040036	['yu']	p	1	2
M040036	['$u', 'faŋ']	v	2	5
M040036	['qian', 'ren', 'l#']	n	3	9
M040036	['de']	u	1	2
M040036	['$i', '$e']	n	2	4
M040036	['de']	u	1	2
M040036	['goŋ', 'zuo']	vn	2	6
M040036	['$i', 'fen']	d	2	5
M040036	['fan', 'fu']	a	2	5
M040036	['h#', 'ge']	nr	2	4
M040036	['y#', 'qiu']	v	2	5
M040036	['$e']	r	1	2
M040036	['w#']	q	1	2
M040036	['qjəŋ', 'nian']	n	2	8
M040036	['z#']	p	1	2
M040036	['sui']	q	1	3
M040036	['zuo', 'y#']	m	2	5
M040036	['y#']	v	1	2
M040036	['feŋ', 'fu']	a	2	5
M040036	['de']	u	1	2
M040036	['tan', 'xian']	vn	2	7
M040036	['jjəŋ', 'yan']	n	2	7
M040036	['he']	c	1	2
M040036	['da', 'liaŋ']	m	2	6
M040036	['de']	u	1	2
M040036	['gu', 'ren', 'l#', 'xue']	n	4	10
M040036	['$i', '$i']	n	2	4
M040036	['$en', 'ti']	n	2	5
M040036	['qiaŋ', '$uaŋ']	a	2	8
M040036	['t#', 'n#']	n	2	4
M040036	['ljəŋ', 'huo']	a	2	7
M040036	['ju', 'y#']	v	2	4
M040036	['wu', 'w#']	v	2	4
M040036	['de']	u	1	2
M040036	['tan', 'suo']	vn	2	6
M040036	['jjəŋ', '$en']	n	2	7
M040036	['he']	c	1	2
M040036	['xian', '$en']	v	2	7
M040036	['jjəŋ', '$en']	n	2	7
M040036	['er', 'qie']	c	2	5
M040036	['h#', 'y#']	d	2	4
M040036	['w#', 'hwən']	v	2	6
M040037	['yin', 'w#']	c	2	5
M040037	['z#']	p	1	2
M040037	['$e']	r	1	2
M040037	['$aŋ']	q	1	3
M040037	['coŋ', 'w#']	d	2	5
M040037	['y#']	v	1	2
M040037	['guo']	u	1	3
M040037	['de']	u	1	2
M040037	['$i', 'yan']	vn	2	5
M040037	['$oŋ']	f	1	3
M040037	['ta']	r	1	2
M040037	['jiaŋ', 'y#']	d	2	6
M040037	['jjəŋ', 'li']	v	2	6
M040037	['wu', 'fa']	vd	2	4
M040037	['xiaŋ', 'xiaŋ']	v	2	8
M040037	['de']	u	1	2
M040037	['xian', 'qjəŋ']	n	2	8
M040037	['ye', 'xu']	d	2	4
M040037	['hui']	v	1	3
M040037	['jiu', 'ci']	d	2	5
M040037	['liu']	v	1	3
M040037	['z#']	p	1	2
M040037	['na', 'ge']	r	2	4
M040037	['$i', 'd#']	n	2	4
M040037	['bian', '$eŋ']	v	2	7
M040037	['yi']	m	1	2
M040037	['ju']	vg	1	2
M040037	['hua', '$i']	n	2	5
M040037	['ye']	d	1	2
M040037	['$uo', 'bu', 'djəŋ']	l	3	9
M040038	['zoŋ', '$i']	c	2	5
M040038	['yi', 'qie']	r	2	5
M040038	['d#']	d	1	2
M040038	['$i']	v	1	2
M040038	['w#', '$i']	vn	2	4
M040038	['de']	u	1	2
M040038	['xin', 'qi']	a	2	5
M040038	['de']	u	1	2
M040038	['$oŋ', 'man']	v	2	6
M040038	['ci', 'ji']	v	2	4
M040038	['yu']	p	1	2
M040038	['ti#', '$an', 'xjəŋ']	n	3	10
M040038	['de']	u	1	2
M040039	['$e']	r	1	2
M040039	['yi']	m	1	2
M040039	['$eŋ', 'qiu']	v	2	6
M040039	['$u', 'faŋ']	v	2	5
M040039	['qian']	f	1	4
M040039	['de']	u	1	2
M040039	['qian', 'ren', 'l#']	n	3	9
M040039	['$i', '$e']	n	2	4
M040039	['de']	u	1	2
M040039	['guaŋ', 'g#']	n	2	6
M040039	['bwo', 'fa']	v	2	5
M040039	['z#']	p	1	2
M040039	['daŋ', 'di']	s	2	5
M040039	['zui']	d	1	3
M040039	['da']	a	1	2
M040039	['de']	u	1	2
M040039	['dian', '$i', 't#']	n	3	8
M040039	['de']	u	1	2
M040039	['huaŋ', 'jin', '$i', 'jian']	n	4	13
M040039	['li']	f	1	2
M040039	['li', 'ji']	d	2	4
M040039	['$eŋ', 'w#']	v	2	5
M040039	['xu', 'duo']	m	2	5
M040039	['nian', 'qjəŋ', 'ren']	n	3	11
M040039	['de']	u	1	2
M040039	['re', 'men']	a	2	5
M040039	['hua', 'ti']	n	2	5
M040040	['yi', 'ge']	m	2	4
M040040	['ɥe']	n	1	2
M040040	['$i', 'n#']	f	2	4
M040040	['jjəŋ']	d	1	4
M040040	['y#']	v	1	2
M040040	['duo']	m	1	3
M040040	['qjəŋ', 'nian']	n	2	8
M040040	['b#', 'mjəŋ']	v	2	6
M040040	['yiŋ', '$eŋ']	vn	2	6
M040040	['h#', 'ge']	nr	2	4
M040040	['he']	c	1	2
M040040	['ta']	r	1	2
M040040	['de']	u	1	2
M040040	['jie', 'd#']	vn	2	5
M040040	['ren', 'ɥæn']	n	2	6
M040040	['maŋ']	v	1	3
M040040	['de']	u	1	2
M040040	['t#', 'hwən', 'n#', '$aŋ']	i	4	11
M040041	['h#', 'ge']	nr	2	4
M040041	['he']	c	1	2
M040041	['k#', 'mwo']	nr	2	5
M040041	['sui', 'ran']	c	2	6
M040041	['hen']	d	1	3
M040041	['w#']	v	1	2
M040041	['nian', 'qjəŋ', 'ren']	n	3	11
M040041	['de']	u	1	2
M040041	['yoŋ', 'gan']	a	2	6
M040041	['jjəŋ', '$en']	n	2	7
M040041	['suo']	u	1	3
M040041	['gan', 'doŋ']	v	2	6
M040041	['dan']	c	1	3
M040041	['ta', 'men']	r	2	5
M040041	['ben', '$#']	p	2	5
M040041	['$i', 'xian']	d	2	6
M040041	['djəŋ', 'xia']	v	2	7
M040041	['de']	u	1	2
M040041	['ɥæn', 'ze']	n	2	5
M040041	['dui']	p	1	3
M040041	['$e', 'xie']	r	2	5
M040041	['re', '$oŋ']	v	2	5
M040041	['yu']	p	1	2
M040041	['ke', 'xue']	n	2	5
M040041	['tan', 'xian']	vn	2	7
M040041	['de']	u	1	2
M040041	['qjəŋ', 'nian']	n	2	8
M040041	['yan', 'ge']	ad	2	5
M040041	['ti#', 'xuan']	v	2	7
M040042	['ge']	q	1	2
M040042	['ɥe']	n	1	2
M040042	['h#']	f	1	2
M040042	['h#', 'ge']	nr	2	4
M040042	['de']	u	1	2
M040042	['ban', 'goŋ', '$uo']	n	3	9
M040042	['$aŋ']	f	1	3
M040042	['yi']	d	1	2
M040042	['dui', 'ji']	v	2	5
M040042	['le']	u	1	2
M040042	['jin']	d	1	3
M040042	['wan']	m	1	3
M040042	['ren']	n	1	3
M040042	['de']	u	1	2
M040042	['yiŋ', '$eŋ']	vn	2	6
M040042	['bi#', 'ge']	n	2	5
M040042	['$eŋ', 'li']	v	2	5
M040042	['$e', 'xie']	r	2	5
M040042	['bi#', 'ge']	n	2	5
M040042	['de']	u	1	2
M040042	['goŋ', 'zuo']	vn	2	6
M040042	['$i']	v	1	2
M040042	['h#', 'ge']	nr	2	4
M040042	['m#', 'tian']	r	2	6
M040042	['goŋ', 'zuo']	vn	2	6
M040042	['d#']	v	1	2
M040042	['$en', 'ye']	t	2	5
M040043	['$e', 'tian']	r	2	6
M040043	['baŋ', 'wan']	t	2	6
M040043	['tian', 'xia']	n	2	7
M040043	['qi']	v	1	2
M040043	['da', 'yu']	n	2	4
M040043	['hua', 'hua']	a	2	6
M040043	['de']	u	1	2
M040043	['yu', '$eŋ']	n	2	5
M040043	['yan', 'm#']	v	2	5
M040043	['le']	u	1	2
M040043	['$uaŋ', 'w#']	s	2	6
M040043	['de']	u	1	2
M040043	['yi', 'qie']	r	2	5
M040044	['$u', '$#']	n	2	4
M040044	['men']	k	1	3
M040044	['d#']	d	1	2
M040044	['xia', 'ban']	v	2	6
M040044	['z#']	v	1	2
M040044	['le']	y	1	2
M040044	['du', '$en']	n	2	5
M040044	['de']	u	1	2
M040044	['l#']	a	1	2
M040044	['h#', 'ge']	nr	2	4
M040044	['yi', 'ge']	m	2	4
M040044	['ren']	n	1	3
M040044	['liu']	v	1	3
M040044	['z#']	p	1	2
M040044	['ban', 'goŋ', '$i']	n	3	8
M040044	['li']	f	1	2
M040044	['ji', 'xu']	v	2	4
M040044	['fan', 'kan']	v	2	6
M040044	['na', 'xie']	r	2	5
M040044	['bi#', 'ge']	n	2	5
M040045	['$eŋ', 'daŋ']	p	2	6
M040045	['ta']	r	1	2
M040045	['m#', 't#']	vd	2	4
M040045	['si', 'k#']	v	2	4
M040045	['de']	u	1	2
M040045	['$i', 'h#']	n	2	4
M040045	['ta']	r	1	2
M040045	['tjəŋ', 'd#']	v	2	6
M040045	['yi', '$en']	m	2	5
M040045	['di', 'di']	a	2	4
M040045	['de']	u	1	2
M040045	['qi#', 'men', '$eŋ']	n	3	9
M040045	['m#']	d	1	2
M040045	['deŋ']	v	1	3
M040045	['h#', 'ge']	nr	2	4
M040045	['hui', 'da']	v	2	5
M040045	['yi', 'ge']	m	2	4
M040045	['g#', 'da']	a	2	4
M040045	['de']	u	1	2
M040045	['qjəŋ', 'nian']	n	2	8
M040045	['yi']	d	1	2
M040045	['ba']	p	1	2
M040045	['ta']	r	1	2
M040045	['$aŋ', '$aŋ', 'de']	z	3	8
M040045	['$en', 'yiŋ']	n	2	6
M040045	['t#']	v	1	2
M040045	['z#']	p	1	2
M040045	['h#', 'ge']	nr	2	4
M040045	['de']	u	1	2
M040045	['deŋ', 'guaŋ']	n	2	7
M040045	['xia']	f	1	3
M040046	['duo']	m	1	3
M040046	['sui']	q	1	3
M040046	['de']	u	1	2
M040046	['h#', 'ge']	nr	2	4
M040046	['fu']	v	1	2
M040046	['$eŋ']	d	1	3
M040046	['xia', 'hua']	v	2	6
M040046	['de']	u	1	2
M040046	['yan', 'jjəŋ']	n	2	7
M040046	['t#']	v	1	2
M040046	['qi']	v	1	2
M040046	['bu', 'man']	v	2	5
M040046	['pi', 'juan']	a	2	6
M040046	['de']	u	1	2
M040046	['lian']	n	1	4
M040046	['da', 'liaŋ']	v	2	6
M040046	['$#']	u	1	2
M040046	['$an']	v	1	3
M040046	['z#']	p	1	2
M040046	['ta']	r	1	2
M040046	['mian', 'qian']	f	2	8
M040046	['de']	u	1	2
M040046	['$e', 'ge']	r	2	4
M040046	['mwo', '$eŋ']	a	2	6
M040046	['qjəŋ', 'nian']	n	2	8
M040046	['ta']	r	1	2
M040046	['tjəŋ', 'd#']	v	2	6
M040046	['yi']	m	1	2
M040046	['ju']	q	1	2
M040046	['yoŋ']	v	1	3
M040046	['di', '$en']	a	2	5
M040046	['de']	u	1	2
M040046	['saŋ', 'yin']	n	2	6
M040046	['$uo']	v	1	3
M040046	['$u']	v	1	2
M040046	['de', 'hua']	u	2	5
M040046	['wo']	r	1	2
M040046	['jiu', '$i']	v	2	5
M040046	['ni']	r	1	2
M040046	['y#']	v	1	2
M040046	['$#']	v	1	2
M040046	['de']	u	1	2
M040046	['ren']	n	1	3
M040047	['xiaŋ', 'xin']	v	2	7
M040047	['ni']	r	1	2
M040047	['hui']	v	1	3
M040047	['xi', 'huan']	v	2	6
M040047	['wo']	r	1	2
M040047	['de']	u	1	2
M040048	['l#', 'ren']	n	2	5
M040048	['$i']	v	1	2
M040048	['tan', 'xian', 'jia']	n	3	10
M040048	['li', 'kan']	nr	2	5
M040048	['ta']	r	1	2
M040048	['gaŋ', 'gaŋ']	d	2	6
M040048	['coŋ']	p	1	3
M040048	['f#', '$#']	ns	2	4
M040048	['da']	a	1	2
M040048	['sen', 'lin']	n	2	6
M040048	['li']	f	1	2
M040048	['tan', 'xian']	v	2	7
M040048	['gui', 'l#']	v	2	5
M040048	['jiu']	d	1	3
M040048	['tjəŋ', 'd#']	v	2	6
M040048	['le']	u	1	2
M040048	['h#', 'ge']	nr	2	4
M040048	['y#']	v	1	2
M040048	['xun', '$#']	v	2	5
M040048	['yi', 'ge']	m	2	4
M040048	['$u', 'faŋ']	v	2	5
M040048	['qian', 'ren', 'l#']	n	3	9
M040048	['$i', '$e']	n	2	4
M040048	['de']	u	1	2
M040048	['xi#', 'xi']	n	2	5
M040048	['li', 'kan']	nr	2	5
M040048	['xjəŋ', 'fen']	v	2	7
M040048	['yi', '$aŋ']	a	2	5
M040048	['m#', 'yu']	vd	2	4
M040048	['gan', 'd#']	v	2	5
M040048	['h#', 'ge']	ns	2	4
M040048	['de']	u	1	2
M040048	['goŋ', 'zuo', '$i']	n	3	8
M040048	['li']	f	1	2
M040048	['z#']	p	1	2
M040048	['ta']	r	1	2
M040048	['$an', 'li']	v	2	5
M040048	['de']	u	1	2
M040048	['di', 'faŋ']	n	2	5
M040048	['bu', 'yi', 'hui', 'er']	l	4	9
M040048	['jiu']	d	1	3
M040048	['ji', 'cwən']	v	2	6
M040048	['le']	u	1	2
M040048	['yi']	m	1	2
M040048	['tan']	q	1	3
M040048	['$ui']	n	1	3
M040049	['h#', 'ge']	nr	2	4
M040049	['da', 'liaŋ']	v	2	6
M040049	['$#']	u	1	2
M040049	['$e', 'ge']	r	2	4
M040049	['re', 'qjəŋ', 'yaŋ', 'yi']	l	4	11
M040049	['de']	u	1	2
M040049	['nian', 'qjəŋ', 'ren']	n	3	11
M040049	['ta']	r	1	2
M040049	['de']	u	1	2
M040049	['yan', 'jjəŋ']	n	2	7
M040049	['jian', 'jian']	d	2	8
M040049	['faŋ', '$u']	v	2	5
M040049	['guaŋ']	n	1	4
M040049	['l#']	f	1	2
M040050	['li', 'kan']	nr	2	5
M040050	['sui']	q	1	3
M040050	['w#', 'hwən']	vn	2	6
M040050	['goŋ', '$eŋ']	n	2	6
M040050	['xue', 'ɥæn']	n	2	6
M040050	['bi', 'ye', '$eŋ']	n	3	7
M040050	['$i', 'ye']	n	2	4
M040050	['tan', 'xian', 'jia']	n	3	10
M040050	['ju', 'y#']	v	2	4
M040050	['nian']	q	1	4
M040050	['de']	u	1	2
M040050	['tan', 'xian']	vn	2	7
M040050	['jjəŋ', 'yan']	n	2	7
M040050	['ceŋ']	d	1	3
M040050	['duo', 'ci']	m	2	5
M040050	['xie', '$u']	v	2	5
M040050	['ge', 'guo']	r	2	5
M040050	['de']	u	1	2
M040050	['xue', '$e']	n	2	5
M040050	['men']	k	1	3
M040050	['k#', '$a']	v	2	4
M040050	['guo']	u	1	3
M040050	['di', 'qiu']	n	2	5
