sent_id	word_char	character_token_n	stroke_n
w01031003	为	1	4
w01031015	岩浆	2	18
w01031015	一般	2	11
w01031015	因	1	6
w01031015	矽	1	7
w01031015	含量	2	19
w01031015	高	1	10
w01031015	而	1	6
w01031015	较为	2	14
w01031015	粘稠	2	24
w01031015	因	1	6
w01031015	此	1	6
w01031015	它	1	5
w01031015	一般	2	11
w01031015	无法	2	12
w01031015	到达	2	14
w01031015	地表	2	14
w01031015	而是	2	15
w01031015	在	1	6
w01031015	深处	2	16
w01031015	冷却	2	14
w01031034	一般	2	11
w01031034	它们	2	10
w01031034	也	1	3
w01031034	不会	2	10
w01031034	发生	2	10
w01031034	灾难性	3	25
w01031034	的	1	8
w01031034	爆炸	2	28
w01032139	全球	2	17
w01032139	变暖	2	21
w01032139	已经	2	11
w01032139	造成	2	16
w01032139	雨季	2	16
w01032139	模式	2	20
w01032139	的	1	8
w01032139	改变	2	15
w01033022	它	1	5
w01033022	带有	2	15
w01033022	一	1	1
w01033022	个	1	3
w01033022	小型	2	12
w01033022	环礁湖	3	37
w01033022	但是	2	16
w01033022	已经	2	11
w01033022	干涸	2	14
w01033025	这里	2	14
w01033025	于	1	3
w01033025	年	1	6
w01033025	被	1	10
w01033025	宣布	2	14
w01033025	为	1	4
w01033025	野生	2	16
w01033025	动物	2	14
w01033025	保护区	3	20
w01033061	这	1	7
w01033061	个	1	3
w01033061	岛屿	2	13
w01033061	的	1	8
w01033061	调查	2	19
w01033061	与	1	3
w01033061	考察	2	20
w01033061	工作	2	10
w01033061	正	1	5
w01033061	在	1	6
w01033061	继续	2	21
w01033067	这些	2	15
w01033067	定居	2	16
w01033067	活动	2	15
w01033067	约	1	6
w01033067	在	1	6
w01033067	公元	2	8
w01033067	前	1	9
w01033067	年	1	6
w01033067	可能	2	15
w01033067	就	1	12
w01033067	已	1	3
w01033067	开始	2	12
w01033067	当时	2	13
w01033067	东部	2	15
w01033067	的	1	8
w01033067	美拉尼西亚人	6	36
w01033067	在	1	6
w01033067	往北	2	13
w01033067	迁移	2	17
w01034023	在	1	6
w01034023	其	1	8
w01034023	家庭	2	19
w01034023	在	1	6
w01034023	肯塔基	3	31
w01034023	和	1	8
w01034023	印第安纳	4	29
w01034023	生活	2	14
w01034023	期间	2	19
w01034023	托马斯	3	21
w01034023	林肯	2	16
w01034023	曾经	2	20
w01034023	当	1	6
w01034023	过	1	6
w01034023	农民	2	11
w01034023	家具	2	18
w01034023	木工	2	7
w01034023	和	1	8
w01034023	木匠	2	10
w01035079	栖息地	3	26
w01035079	的	1	8
w01035079	破坏	2	17
w01035079	极大	2	10
w01035079	地	1	6
w01035079	增加	2	20
w01035079	了	1	2
w01035079	一	1	1
w01035079	个	1	3
w01035079	地区	2	10
w01035079	面对	2	14
w01035079	自然	2	18
w01035079	灾害	2	17
w01035079	时	1	7
w01035079	的	1	8
w01035079	脆弱性	3	29
w01035079	例如	2	14
w01035079	洪水	2	13
w01035079	干旱	2	10
w01035079	作物	2	15
w01035079	失收	2	11
w01035079	疾病	2	20
w01035079	传播	2	21
w01035079	和	1	8
w01035079	水	1	4
w01035079	资源	2	23
w01035079	污染	2	15
w01035080	另	1	5
w01035080	一	1	1
w01035080	方面	2	13
w01035080	管理	2	25
w01035080	妥善	2	19
w01035080	的	1	8
w01035080	健康	2	21
w01035080	生态	2	13
w01035080	系统	2	16
w01035080	将	1	9
w01035080	能	1	10
w01035080	降低	2	15
w01035080	这些	2	15
w01035080	事件	2	14
w01035080	的	1	8
w01035080	发生率	3	21
w01035080	或	1	8
w01035080	至少	2	10
w01035080	能	1	10
w01035080	减轻	2	20
w01035080	不利	2	11
w01035080	影响	2	24
w01035081	农业	2	11
w01035081	用地	2	11
w01035081	实际	2	15
w01035081	上	1	3
w01035081	可能	2	15
w01035081	会	1	6
w01035081	因为	2	10
w01035081	周边	2	13
w01035081	地貌	2	20
w01035081	的	1	8
w01035081	破坏	2	17
w01035081	而	1	6
w01035081	受到	2	16
w01035081	影响	2	24
w01035082	在	1	6
w01035082	过去	2	11
w01035082	的	1	8
w01035082	五十	2	6
w01035082	年	1	6
w01035082	中	1	4
w01035082	农业	2	11
w01035082	用地	2	11
w01035082	附近	2	14
w01035082	的	1	8
w01035082	栖息地	3	26
w01035082	破坏	2	17
w01035082	已	1	3
w01035082	导致	2	16
w01035082	全球	2	17
w01035082	农业	2	11
w01035082	用地	2	11
w01035082	减少	2	15
w01035082	约	1	6
w01035082	主要	2	14
w01035082	的	1	8
w01035082	原因	2	16
w01035082	有	1	6
w01035082	土地	2	9
w01035082	侵蚀	2	18
w01035082	盐渍化	3	25
w01035082	土地	2	9
w01035082	压紧	2	16
w01035082	养分	2	13
w01035082	枯竭	2	23
w01035082	污染	2	15
w01035082	和	1	8
w01035082	城镇化	3	28
w01035083	栖息地	3	26
w01035083	被	1	10
w01035083	破坏	2	17
w01035083	后	1	6
w01035083	人类	2	11
w01035083	也	1	3
w01035083	会	1	6
w01035083	无法	2	12
w01035083	直接	2	19
w01035083	使用	2	13
w01035083	自然	2	18
w01035083	栖息地	3	26
w01036044	巴布亚	3	15
w01036044	新几内亚	4	24
w01036044	经常	2	19
w01036044	被	1	10
w01036044	标记	2	14
w01036044	为	1	4
w01036044	全球	2	17
w01036044	性别	2	15
w01036044	暴力	2	17
w01036044	可能	2	15
w01036044	最	1	12
w01036044	严重	2	16
w01036044	的	1	8
w01036044	地方	2	10
w01036077	这些	2	15
w01036077	植物	2	20
w01036077	科属	2	21
w01036077	依然	2	20
w01036077	存在	2	12
w01036077	于	1	3
w01036077	巴布亚	3	15
w01036077	新几内亚	4	24
w01037024	在	1	6
w01037024	七	1	2
w01037024	大洲	2	12
w01037024	的	1	8
w01037024	模型	2	23
w01037024	中	1	4
w01037024	北	1	5
w01037024	美洲	2	18
w01037024	和	1	8
w01037024	南	1	9
w01037024	美洲	2	18
w01037024	被	1	10
w01037024	视	1	8
w01037024	为	1	4
w01037024	两	1	7
w01037024	个	1	3
w01037024	独立	2	14
w01037024	的	1	8
w01037024	大陆	2	10
w01037080	克里斯托弗	5	37
w01037080	哥伦布	3	21
w01037080	于	1	3
w01037080	年	1	6
w01037080	扬帆	2	12
w01037080	穿过	2	15
w01037080	大西洋	3	18
w01037080	来到	2	15
w01037080	了	1	2
w01037080	西	1	6
w01037080	印度	2	14
w01037080	群岛	2	20
w01037080	掀起	2	21
w01037080	了	1	2
w01037080	欧洲人	3	19
w01037080	探索	2	21
w01037080	美洲	2	18
w01037080	的	1	8
w01037080	热潮期	3	37
w01038009	通常	2	21
w01038009	由于	2	8
w01038009	地点	2	15
w01038009	偏远	2	18
w01038009	交通	2	16
w01038009	不便	2	13
w01038009	这些	2	15
w01038009	不是	2	13
w01038009	十分	2	6
w01038009	受	1	8
w01038009	欢迎	2	13
w01038016	不同	2	10
w01038016	的	1	8
w01038016	私营	2	18
w01038016	企业	2	11
w01038016	拥有	2	14
w01038016	余下	2	10
w01038016	的	1	8
w01038016	土地	2	9
w01038016	总共	2	15
w01038016	占据	2	16
w01038016	该州	2	14
w01038016	的	1	8
w01038016	百分之一	4	14
w01038022	这	1	7
w01038022	是	1	9
w01038022	阿拉斯加	4	32
w01038022	仅	1	4
w01038022	有	1	6
w01038022	的	1	8
w01038022	一	1	1
w01038022	个	1	3
w01038022	冬季	2	13
w01038022	白天	2	9
w01038022	平均	2	12
w01038022	最高	2	22
w01038022	温度	2	21
w01038022	高	1	10
w01038022	于	1	3
w01038022	冰点	2	15
w01038022	的	1	8
w01038022	区域	2	15
w01038044	在	1	6
w01038044	欧洲人	3	19
w01038044	来到	2	15
w01038044	这	1	7
w01038044	之前	2	12
w01038044	有	1	6
w01038044	数	1	13
w01038044	个	1	3
w01038044	本地	2	11
w01038044	民族	2	16
w01038044	在	1	6
w01038044	阿拉斯加	4	32
w01038044	生活	2	14
w01038044	了	1	2
w01038044	数千	2	16
w01038044	年	1	6
w01039032	他们	2	10
w01039032	就是	2	21
w01039032	在	1	6
w01039032	这里	2	14
w01039032	偷	1	11
w01039032	了	1	2
w01039032	一	1	1
w01039032	艘	1	15
w01039032	该	1	8
w01039032	地区	2	10
w01039032	澳洲	2	24
w01039032	原住民	3	22
w01039032	留下	2	13
w01039032	的	1	8
w01039032	独木舟	3	19
w01039058	随	1	11
w01039058	着	1	11
w01039058	布里斯班	4	34
w01039058	的	1	8
w01039058	发展	2	15
w01039058	河流	2	18
w01039058	状况	2	13
w01039058	恶化	2	14
w01039058	至	1	6
w01039058	最	1	12
w01039058	糟糕	2	33
w01039058	的	1	8
w01039058	状况	2	13
w01039058	情况	2	18
w01039058	宛如	2	14
w01039058	露天	2	25
w01039058	的	1	8
w01039058	下	1	3
w01039058	水道	2	18
w01039058	和	1	8
w01039058	污水池	3	16
w01039065	时任	2	13
w01039065	布里斯班	4	34
w01039065	大市长	3	12
w01039065	的	1	8
w01039065	宣布	2	14
w01039065	年	1	6
w01039065	是	1	9
w01039065	河流	2	18
w01039065	保护年	3	22
w01040100	沙尘暴	3	28
w01040100	是	1	9
w01040100	发生	2	10
w01040100	在	1	6
w01040100	干旱	2	10
w01040100	地区	2	10
w01040100	的	1	8
w01040100	自然	2	18
w01040100	事件	2	14
w01040100	这些	2	15
w01040100	土地	2	9
w01040100	没有	2	13
w01040100	获得	2	21
w01040100	植被	2	22
w01040100	的	1	8
w01040100	保护	2	16
w01040101	沙尘暴	3	28
w01040101	通常	2	21
w01040101	在	1	6
w01040101	沙漠	2	20
w01040101	边缘	2	17
w01040101	形成	2	13
w01040101	而	1	6
w01040101	不是	2	13
w01040101	在	1	6
w01040101	沙漠	2	20
w01040101	里	1	7
w01040101	因为	2	10
w01040101	那里	2	13
w01040101	更	1	7
w01040101	微小	2	16
w01040101	的	1	8
w01040101	尘埃	2	16
w01040101	都	1	10
w01040101	已	1	3
w01040101	被	1	10
w01040101	吹走	2	14
w01040102	随	1	11
w01040102	着	1	11
w01040102	风	1	4
w01040102	的	1	8
w01040102	稳定	2	22
w01040102	吹拂	2	15
w01040102	位	1	7
w01040102	于	1	3
w01040102	裸露	2	34
w01040102	地表	2	14
w01040102	的	1	8
w01040102	细微	2	21
w01040102	颗粒	2	25
w01040102	开始	2	12
w01040102	颤动	2	25
w01040103	当	1	6
w01040103	风速	2	14
w01040103	变快	2	15
w01040103	后	1	6
w01040103	某些	2	17
w01040103	颗粒	2	25
w01040103	被	1	10
w01040103	带入	2	11
w01040103	气流	2	14
w01040103	中	1	4
w01040104	当	1	6
w01040104	它们	2	10
w01040104	降落	2	20
w01040104	地面	2	15
w01040104	后	1	6
w01040104	它们	2	10
w01040104	会	1	6
w01040104	击中	2	9
w01040104	其他	2	13
w01040104	颗粒	2	25
w01040104	并	1	6
w01040104	有	1	6
w01040104	可能	2	15
w01040104	将	1	9
w01040104	其	1	8
w01040104	弹入	2	13
w01040104	空中	2	12
w01040104	形成	2	13
w01040104	连锁	2	19
w01040104	反应	2	11
w01041046	但	1	7
w01041046	泰国	2	18
w01041046	的	1	8
w01041046	城镇化	3	28
w01041046	也	1	3
w01041046	导致	2	16
w01041046	了	1	2
w01041046	问题	2	21
w01041046	的	1	8
w01041046	激增	2	31
w01041046	如	1	6
w01041046	肥胖	2	17
w01042055	雷暴	2	28
w01042055	较为	2	14
w01042055	少见	2	8
w01042055	因为	2	10
w01042055	城市	2	14
w01042055	每年	2	13
w01042055	有	1	6
w01042055	雷暴	2	28
w01042055	报告	2	14
w01042055	的	1	8
w01042055	天数	2	17
w01042055	仅	1	4
w01042055	为	1	4
w01042055	七	1	2
w01042055	天	1	4
w01043027	到	1	8
w01043027	年	1	6
w01043027	开罗	2	12
w01043027	人口	2	5
w01043027	已	1	3
w01043027	达	1	6
w01043027	将	1	9
w01043027	近	1	7
w01043027	五十万	3	9
w01043027	使	1	8
w01043027	之	1	3
w01043027	成	1	6
w01043027	为	1	4
w01043027	中国	2	12
w01043027	西边	2	11
w01043027	最大	2	15
w01043027	的	1	8
w01043027	城市	2	14
w01043065	同时	2	13
w01043065	对	1	5
w01043065	尼罗	2	13
w01043065	河	1	8
w01043065	的	1	8
w01043065	额外	2	20
w01043065	控制	2	19
w01043065	促进	2	16
w01043065	了	1	2
w01043065	杰济拉岛	4	32
w01043065	和	1	8
w01043065	城市	2	14
w01043065	海滨	2	23
w01043065	一带	2	10
w01043065	的	1	8
w01043065	发展	2	15
w01044010	内华达州	4	22
w01044010	的	1	8
w01044010	产业	2	11
w01044010	输出	2	18
w01044010	有	1	6
w01044010	旅游业	3	27
w01044010	矿业	2	13
w01044010	机械	2	17
w01044010	加工业	3	13
w01044010	印刷	2	13
w01044010	与	1	3
w01044010	出版	2	13
w01044010	食品	2	18
w01044010	加工	2	8
w01044010	和	1	8
w01044010	电子	2	8
w01044010	设备	2	14
w01045002	加勒比海	4	30
w01045002	的	1	8
w01045002	名字	2	12
w01045002	从	1	4
w01045002	加勒比人	4	22
w01045002	演化	2	18
w01045002	而	1	6
w01045002	来	1	7
w01045002	加勒比人	4	22
w01045002	是	1	9
w01045002	世纪	2	11
w01045002	末	1	5
w01045002	在	1	6
w01045002	该	1	8
w01045002	地区	2	10
w01045002	与	1	3
w01045002	欧洲人	3	19
w01045002	接触	2	24
w01045002	的	1	8
w01045002	主要	2	14
w01045002	美洲	2	18
w01045002	土著	2	14
w01045002	群体	2	20
w01045003	克里斯托弗	5	37
w01045003	哥伦布	3	21
w01045003	于	1	3
w01045003	年	1	6
w01045003	发现	2	13
w01045003	了	1	2
w01045003	美洲	2	18
w01045003	之后	2	9
w01045003	是	1	9
w01045003	用	1	5
w01045003	西班牙词	4	27
w01045003	来	1	7
w01045003	命名	2	14
w01045003	这	1	7
w01045003	片	1	4
w01045003	土地	2	9
w01045003	的	1	8
w01045003	因	1	6
w01045003	此	1	6
w01045003	在	1	6
w01045003	各种	2	15
w01045003	欧洲	2	17
w01045003	语言	2	16
w01045003	中	1	4
w01045003	成	1	6
w01045003	为	1	4
w01045003	了	1	2
w01045003	它们	2	10
w01045003	共通	2	16
w01045003	的	1	8
w01045003	加勒比海	4	30
w01045003	代名词	3	18
w01045004	在	1	6
w01045004	头个	2	8
w01045004	世纪	2	11
w01045004	的	1	8
w01045004	发展	2	15
w01045004	中	1	4
w01045004	西班牙	3	20
w01045004	对	1	5
w01045004	该	1	8
w01045004	地区	2	10
w01045004	的	1	8
w01045004	控制	2	19
w01045004	不	1	4
w01045004	存在	2	12
w01045004	争议	2	11
w01045005	自	1	6
w01045005	世纪	2	11
w01045005	起	1	10
w01045005	到访	2	14
w01045005	加勒比海	4	30
w01045005	区域	2	15
w01045005	的	1	8
w01045005	欧洲人	3	19
w01045005	发现	2	13
w01045005	了	1	2
w01045005	南海	2	19
w01045005	即	1	7
w01045005	巴拿马	3	17
w01045005	地峡	2	15
w01045005	南边	2	14
w01045005	的	1	8
w01045005	太平洋	3	18
w01045005	与	1	3
w01045005	北海	2	15
w01045005	相对	2	14
w01045005	北海	2	15
w01045005	是	1	9
w01045005	指	1	9
w01045005	巴拿马	3	17
w01045005	地峡	2	15
w01045005	北边	2	10
w01045005	的	1	8
w01045005	加勒比海	4	30
w01045006	加勒比海	4	30
w01045006	直到	2	16
w01045006	年	1	6
w01045006	才	1	3
w01045006	被	1	10
w01045006	欧	1	8
w01045006	亚	1	6
w01045006	大陆	2	10
w01045006	所	1	8
w01045006	知	1	8
w01045006	当时	2	13
w01045006	克里斯托弗	5	37
w01045006	哥伦布	3	21
w01045006	正	1	5
w01045006	在	1	6
w01045006	寻找	2	13
w01045006	海路	2	23
w01045006	前往	2	17
w01045006	亚洲	2	15
w01045006	并	1	6
w01045006	首次	2	15
w01045006	驶入	2	10
w01045006	了	1	2
w01045006	加勒比	3	20
w01045006	海域	2	21
w01046011	不幸	2	12
w01046011	的	1	8
w01046011	是	1	9
w01046011	快速	2	17
w01046011	的	1	8
w01046011	人口	2	5
w01046011	增长	2	19
w01046011	和	1	8
w01046011	城镇化	3	28
w01046011	扩展	2	16
w01046011	蚕食	2	19
w01046011	了	1	2
w01046011	这些	2	15
w01046011	生态	2	13
w01046011	系统	2	16
w01046056	开普敦	3	28
w01046056	的	1	8
w01046056	当地	2	12
w01046056	政府	2	17
w01046056	是	1	9
w01046056	开普敦市	4	33
w01046056	是	1	9
w01046056	一	1	1
w01046056	个	1	3
w01046056	大都会	3	19
w01046056	城市	2	14
w01047008	这	1	7
w01047008	篇	1	15
w01047008	短文	2	16
w01047008	以	1	4
w01047008	水下	2	7
w01047008	世界	2	14
w01047008	的	1	8
w01047008	名字	2	12
w01047008	出版	2	13
w01047008	生动	2	11
w01047008	地	1	6
w01047008	讲述	2	14
w01047008	了	1	2
w01047008	一	1	1
w01047008	个	1	3
w01047008	在	1	6
w01047008	海床	2	17
w01047008	上	1	3
w01047008	进行	2	13
w01047008	的	1	8
w01047008	旅程	2	22
w01047071	她	1	6
w01047071	也	1	3
w01047071	利用	2	12
w01047071	了	1	2
w01047071	她	1	6
w01047071	与	1	3
w01047071	许多	2	12
w01047071	政府	2	17
w01047071	科学	2	17
w01047071	家	1	10
w01047071	的	1	8
w01047071	私人	2	9
w01047071	关系	2	13
w01047071	让	1	5
w01047071	他们	2	10
w01047071	为	1	4
w01047071	她	1	6
w01047071	提供	2	20
w01047071	机密	2	17
w01047071	信息	2	19
w01047094	到	1	8
w01047094	年	1	6
w01047094	中	1	4
w01047094	布鲁克斯	4	36
w01047094	和	1	8
w01047094	卡森	2	24
w01047094	已	1	3
w01047094	几近	2	9
w01047094	完成	2	13
w01047094	了	1	2
w01047094	编辑	2	25
w01047094	工作	2	10
w01047094	正	1	5
w01047094	把	1	7
w01047094	手稿	2	19
w01047094	发给	2	14
w01047094	几	1	2
w01047094	位	1	7
w01047094	人士	2	5
w01047094	进行	2	13
w01047094	最终	2	20
w01047094	的	1	8
w01047094	建议	2	13
w01047094	环节	2	13
w01047094	为	1	4
w01047094	这	1	7
w01047094	本	1	5
w01047094	书	1	4
w01047094	的	1	8
w01047094	推广	2	14
w01047094	工作	2	10
w01047094	奠定	2	20
w01047094	了	1	2
w01047094	基础	2	21
w01047104	这	1	7
w01047104	引起	2	14
w01047104	了	1	2
w01047104	化学	2	12
w01047104	产业	2	11
w01047104	和	1	8
w01047104	相关	2	15
w01047104	说客	2	18
w01047104	以及	2	7
w01047104	普罗	2	20
w01047104	大众	2	9
w01047104	的	1	8
w01047104	注意	2	21
w01048027	到	1	8
w01048027	十四	2	7
w01048027	世纪	2	11
w01048027	五十	2	6
w01048027	年代	2	11
w01048027	恭愍王	3	27
w01048027	才	1	3
w01048027	最终	2	20
w01048027	获得	2	21
w01048027	自由	2	11
w01048027	开始	2	12
w01048027	高丽	2	17
w01048027	政府	2	17
w01048027	的	1	8
w01048027	改革	2	16
w01048027	当时	2	13
w01048027	元朝	2	16
w01048027	已经	2	11
w01048027	开始	2	12
w01048027	瓦解	2	17
w01048090	自	1	6
w01048090	二十	2	4
w01048090	世纪	2	11
w01048090	六十	2	6
w01048090	年代	2	11
w01048090	以来	2	11
w01048090	南韩	2	21
w01048090	的	1	8
w01048090	经济	2	17
w01048090	已	1	3
w01048090	获得	2	21
w01048090	了	1	2
w01048090	巨大	2	7
w01048090	的	1	8
w01048090	增长	2	19
w01048090	经济	2	17
w01048090	结构	2	17
w01048090	被	1	10
w01048090	彻底	2	15
w01048090	改变	2	15
w01049051	这	1	7
w01049051	通常	2	21
w01049051	包括	2	14
w01049051	低水平	3	16
w01049051	的	1	8
w01049051	发展	2	15
w01049051	例如	2	14
w01049051	乡村	2	10
w01049051	野餐区	3	31
w01049051	长凳	2	18
w01049051	和	1	8
w01049051	小径	2	11
w01049066	澳大利亚	4	31
w01049066	的	1	8
w01049066	皇家	2	19
w01049066	国家	2	18
w01049066	公园	2	11
w01049066	建立	2	13
w01049066	于	1	3
w01049066	年	1	6
w01049066	是	1	9
w01049066	世界	2	14
w01049066	上	1	3
w01049066	由	1	5
w01049066	官方	2	12
w01049066	建立	2	13
w01049066	的	1	8
w01049066	第二	2	13
w01049066	个	1	3
w01049066	国家	2	18
w01049066	公园	2	11
w01049082	最	1	12
w01049082	重要	2	18
w01049082	的	1	8
w01049082	是	1	9
w01049082	在	1	6
w01049082	快速	2	17
w01049082	建立	2	13
w01049082	的	1	8
w01049082	区域	2	15
w01049082	内	1	4
w01049082	提供	2	20
w01049082	开阔	2	16
w01049082	的	1	8
w01049082	空间	2	15
w01049082	作	1	7
w01049082	为	1	4
w01049082	市民	2	10
w01049082	和	1	8
w01049082	本地	2	11
w01049082	居民	2	13
w01049082	的	1	8
w01049082	福利	2	20
w01050067	年	1	6
w01050067	随	1	11
w01050067	着	1	11
w01050067	清朝	2	23
w01050067	的	1	8
w01050067	灭亡	2	8
w01050067	博格达汗	4	34
w01050067	统治	2	17
w01050067	下	1	3
w01050067	的	1	8
w01050067	蒙古	2	18
w01050067	宣布	2	14
w01050067	独立	2	14
w01050068	但是	2	16
w01050068	新	1	12
w01050068	成立	2	11
w01050068	的	1	8
w01050068	中华	2	10
w01050068	民国	2	13
w01050068	认为	2	8
w01050068	蒙古	2	18
w01050068	是	1	9
w01050068	其	1	8
w01050068	领土	2	14
w01050068	的	1	8
w01050068	一	1	1
w01050068	部分	2	14
w01050069	时任	2	13
w01050069	中华	2	10
w01050069	民国	2	13
w01050069	总统	2	18
w01050069	的	1	8
w01050069	袁	1	10
w01050069	世凯	2	13
w01050069	认为	2	8
w01050069	新共和国	4	34
w01050069	是	1	9
w01050069	清朝	2	23
w01050069	的	1	8
w01050069	继承者	3	26
w01050070	博格达汗	4	34
w01050070	称	1	10
w01050070	蒙古	2	18
w01050070	和	1	8
w01050070	中国	2	12
w01050070	在	1	6
w01050070	清朝	2	23
w01050070	时	1	7
w01050070	均	1	7
w01050070	由	1	5
w01050070	满族	2	24
w01050070	统治	2	17
w01050070	但	1	7
w01050070	清朝	2	23
w01050070	于	1	3
w01050070	年	1	6
w01050070	灭亡	2	8
w01050070	后	1	6
w01050070	蒙古	2	18
w01050070	顺从	2	13
w01050070	于	1	3
w01050070	满族	2	24
w01050070	的	1	8
w01050070	协议	2	11
w01050070	就	1	12
w01050070	已	1	3
w01050070	失效	2	15
w01050071	博格达汗	4	34
w01050071	控制	2	19
w01050071	的	1	8
w01050071	区域	2	15
w01050071	大约	2	9
w01050071	是	1	9
w01050071	清朝	2	23
w01050071	时期	2	19
w01050071	的	1	8
w01050071	前外蒙古	4	32
w01050071	的	1	8
w01050071	大小	2	6
w01051032	在	1	6
w01051032	匆忙	2	11
w01051032	抓捕	2	17
w01051032	加低斯	3	24
w01051032	时	1	7
w01051032	拉美西斯	4	35
w01051032	二世	2	7
w01051032	犯	1	5
w01051032	了	1	2
w01051032	重大	2	12
w01051032	的	1	8
w01051032	战术	2	14
w01051032	错误	2	22
w01051080	实际	2	15
w01051080	上	1	3
w01051080	詹姆斯	3	33
w01051080	亨利	2	14
w01051080	布雷斯特德	5	55
w01051080	于	1	3
w01051080	年	1	6
w01051080	撰写	2	20
w01051080	的	1	8
w01051080	第一	2	12
w01051080	份	1	6
w01051080	关于	2	9
w01051080	该	1	8
w01051080	战役	2	16
w01051080	的	1	8
w01051080	学术	2	13
w01051080	报告	2	14
w01051080	中	1	4
w01051080	充分	2	10
w01051080	赞扬	2	22
w01051080	了	1	2
w01051080	使	1	8
w01051080	该	1	8
w01051080	战役	2	16
w01051080	得	1	11
w01051080	以	1	4
w01051080	重现	2	17
w01051080	的	1	8
w01051080	资源	2	23
w01052022	拉美西斯	4	35
w01052022	在	1	6
w01052022	后勤	2	19
w01052022	方面	2	13
w01052022	无法	2	12
w01052022	维持	2	20
w01052022	长时间	3	18
w01052022	的	1	8
w01052022	攻城战	3	25
w01052022	因	1	6
w01052022	此	1	6
w01052022	返回	2	13
w01052022	埃及	2	13
w01052038	埃及	2	13
w01052038	法老	2	14
w01052038	因	1	6
w01052038	此	1	6
w01052038	发现	2	13
w01052038	自己	2	9
w01052038	身处	2	12
w01052038	阿穆鲁	3	35
w01052038	北部	2	15
w01052038	在	1	6
w01052038	远离	2	17
w01052038	加低斯	3	24
w01052038	的	1	8
w01052038	图尼普	3	25
w01052038	自	1	6
w01052038	近	1	7
w01052038	年	1	6
w01052038	前	1	9
w01052038	的	1	8
w01052038	图特摩斯	4	45
w01052038	三世	2	8
w01052038	以来	2	11
w01052038	这里	2	14
w01052038	从未	2	9
w01052038	有	1	6
w01052038	埃及	2	13
w01052038	士兵	2	10
w01052038	出现	2	13
w01052046	这	1	7
w01052046	次	1	6
w01052046	他	1	5
w01052046	声称	2	17
w01052046	参与	2	11
w01052046	了	1	2
w01052046	战役	2	16
w01052046	甚至	2	15
w01052046	在	1	6
w01052046	战斗	2	13
w01052046	开始	2	12
w01052046	的	1	8
w01052046	两	1	7
w01052046	小时	2	10
w01052046	后	1	6
w01052046	才	1	3
w01052046	不慌不忙	4	26
w01052046	地	1	6
w01052046	穿上	2	12
w01052046	了	1	2
w01052046	盔甲	2	16
w01053015	希律	2	16
w01053015	安提帕斯	4	38
w01053015	与	1	3
w01053015	希罗底	3	23
w01053015	的	1	8
w01053015	准确	2	22
w01053015	结婚	2	20
w01053015	年份	2	12
w01053015	仍是	2	15
w01053015	学者	2	16
w01053015	争论	2	12
w01053015	的	1	8
w01053015	话题	2	23
w01053031	鉴	1	13
w01053031	于	1	3
w01053031	希律	2	16
w01053031	当时	2	13
w01053031	在	1	6
w01053031	耶路撒冷	4	43
w01053031	彼拉多	3	22
w01053031	决定	2	14
w01053031	派	1	9
w01053031	耶稣	2	21
w01053031	去	1	5
w01053031	希罗底	3	23
w01053031	那	1	6
w01053031	接受	2	19
w01053031	审讯	2	13
w01053045	根据	2	21
w01053045	新约	2	18
w01053045	记载	2	15
w01053045	在	1	6
w01053045	保罗	2	17
w01053045	皈依	2	17
w01053045	的	1	8
w01053045	约	1	6
w01053045	十七	2	4
w01053045	年	1	6
w01053045	后	1	6
w01053045	他	1	5
w01053045	在	1	6
w01053045	科林斯	3	29
w01053045	停留	2	21
w01053045	了	1	2
w01053045	八	1	2
w01053045	个	1	3
w01053045	月	1	4
w01053062	如果	2	14
w01053062	当年	2	12
w01053062	是	1	9
w01053062	引入	2	6
w01053062	了	1	2
w01053062	特殊	2	20
w01053062	闰月	2	11
w01053062	的话	2	16
w01053062	后	1	6
w01053062	一	1	1
w01053062	个	1	3
w01053062	日期	2	16
w01053062	只	1	5
w01053062	能	1	10
w01053062	是	1	9
w01053062	一	1	1
w01053062	个	1	3
w01053062	周	1	8
w01053062	五	1	4
w01053062	但	1	7
w01053062	这	1	7
w01053062	获得	2	21
w01053062	了	1	2
w01053062	牛顿	2	14
w01053062	的	1	8
w01053062	支持	2	13
w01053067	是	1	9
w01053067	有	1	6
w01053067	可能	2	15
w01053067	在	1	6
w01053067	两千	2	10
w01053067	年	1	6
w01053067	前	1	9
w01053067	的	1	8
w01053067	某	1	9
w01053067	一	1	1
w01053067	天	1	4
w01053067	确定	2	20
w01053067	了	1	2
w01053067	月相	2	13
w01053067	的	1	8
w01053067	但	1	7
w01053067	若	1	8
w01053067	有	1	6
w01053067	云层	2	11
w01053067	或	1	8
w01053067	烟雾	2	23
w01053067	遮挡	2	23
w01053067	的话	2	16
w01053067	则	1	6
w01053067	行	1	6
w01053067	不	1	4
w01053067	通	1	10
w01054107	新法兰西	4	31
w01054107	尚	1	8
w01054107	未	1	5
w01054107	稳定	2	22
w01054107	的	1	8
w01054107	较旧	2	15
w01054107	区域	2	15
w01054107	也	1	3
w01054107	修建	2	17
w01054107	了	1	2
w01054107	堡垒	2	21
w01056103	这	1	7
w01056103	奠定	2	20
w01056103	了	1	2
w01056103	融合	2	10
w01056103	的	1	8
w01056103	基础	2	21
